,정전피해_지역,피해_가구수,시작시간,종료시간
3736,전라남도 영암군,912,2012.08.28 07:22 , 2012.08.28 18:10
3737,전라남도 여수시,3365,2012.08.28 07:21 , 2012.08.28 16:57
3738,전라남도 여수시,421,2012.08.28 07:20 , 2012.08.28 15:42
3739,전라남도 신안군,1358,2012.08.28 07:20 , 2012.08.28 15:39
3740,전라남도 여수시,1,2012.08.28 07:19 , 2012.08.28 12:33
3741,전라남도 영광군,5743,2012.08.28 07:16 , 2012.08.28 21:37
3742,전라남도 무안군,3451,2012.08.28 07:15 , 2012.08.28 15:37
3743,전라남도 담양군,6861,2012.08.28 07:13 , 2012.08.28 11:30
3744,전라남도 순천시,9604,2012.08.28 07:13 , 2012.08.28 07:13
3745,전라남도 담양군,1258,2012.08.28 07:12 , 2012.08.28 11:15
3746,전라남도 무안군,4077,2012.08.28 07:12 , 2012.08.29 23:37
3747,광주광역시 광산구,387,2012.08.28 07:11 , 2012.08.28 17:15
3748,광주광역시 광산구,1701,2012.08.28 07:11 , 2012.08.28 16:13
3749,광주광역시 광산구,4587,2012.08.28 07:11 , 2012.08.28 15:46
3750,광주광역시 광산구,2165,2012.08.28 07:11 , 2012.08.28 17:16
3751,광주광역시 광산구,3159,2012.08.28 07:08 , 2012.08.28 14:16
3752, ,1701,2012.08.28 07:07 , 2012.08.28 14:00
3753, ,49,2012.08.28 07:07 , 2012.08.28 14:00
3754,전라남도 구례군,3565,2012.08.28 07:07 , 2012.08.28 09:15
3755,전라남도 광양시,3120,2012.08.28 07:04 , 2012.08.28 07:44
3756,충청북도 청주시 상당구,4761,2012.08.28 07:01 , 2012.08.28 07:10
3757,광주광역시 북구,4706,2012.08.28 07:01 , 2012.08.28 14:16
3758,전라남도 목포시,3409,2012.08.28 07:00 , 2012.08.28 13:00
3759,전라남도 곡성군,4163,2012.08.28 07:00 , 2012.08.28 14:13
3760,전라남도 여수시,481,2012.08.28 06:57 , 2012.08.28 16:39
3761,광주광역시 북구,3133,2012.08.28 06:55 , 2012.08.28 14:07
3762,전라남도 영암군,100,2012.08.28 06:55 , 2012.08.28 16:55
3763,전라남도 해남군,4754,2012.08.28 06:55 , 2012.08.29 17:10
3764,전라남도 신안군,7424,2012.08.28 06:54 , 2012.08.29 22:23
3765,경상남도 창원시 성,663,2012.08.28 06:54 , 2012.08.28 07:37
3766,전라남도 영암군,485,2012.08.28 06:51 , 2012.08.28 08:07
3767,전라남도 영암군,1,2012.08.28 06:51 , 2012.08.28 16:11
3768,전라남도 진도군,6752,2012.08.28 06:49 , 2012.08.28 22:03
3769,전라남도 진도군,6752,2012.08.28 06:49 , 2012.08.28 11:53
3770,전라남도 순천시,9675,2012.08.28 06:49 , 2012.08.28 16:28
3771,전라남도 나주시,5504,2012.08.28 06:49 , 2012.08.28 16:17
3772,전라남도 고흥군,3012,2012.08.28 06:47 , 2012.08.28 06:48
3773,전라남도 순천시,1471,2012.08.28 06:47 , 2012.08.28 16:14
3774,전라남도 여수시,2229,2012.08.28 06:46 , 2012.08.28 17:00
3775,전라남도 여수시,5858,2012.08.28 06:45 , 2012.08.28 16:59
3776,전라남도 강진군,2590,2012.08.28 06:45 , 2012.08.28 21:27
3777,전라남도 무안군,860,2012.08.28 06:45 , 2012.08.28 06:52
3778,전라남도 신안군,1500,2012.08.28 06:45 , 2012.08.28 00:00
3779,광주광역시 남구,5762,2012.08.28 06:45 , 2012.08.28 08:21
3780,전라남도 나주시,5562,2012.08.28 06:44 , 2012.08.28 16:15
3781,전라남도 순천시,4851,2012.08.28 06:44 , 2012.08.28 14:57
3782,전라남도 나주시,4058,2012.08.28 06:44 , 2012.08.28 07:00
3783,광주광역시 서구,2069,2012.08.28 06:43 , 2012.08.28 07:34
3784,전라남도 영암군,5923,2012.08.28 06:43 , 2012.08.29 18:55
3785,전라남도 영암군,168,2012.08.28 06:42 , 2012.08.28 21:29
3786,광주광역시 광산구,3284,2012.08.28 06:42 , 2012.08.28 16:13
3787,전라남도 나주시,4052,2012.08.28 06:42 , 2012.08.28 06:59
3788,전라남도 순천시,6335,2012.08.28 06:40 , 2012.08.28 16:19
3789,전라남도 화순군,5901,2012.08.28 06:40 , 2012.08.28 20:30
3790,전라남도 여수시,129,2012.08.28 06:39 , 2012.08.28 15:55
3791,전라남도 여수시,1960,2012.08.28 06:39 , 2012.08.28 16:59
3792,전라남도 해남군,2929,2012.08.28 06:37 , 2012.08.28 16:48
3793,광주광역시 광산구,6723,2012.08.28 06:37 , 2012.08.29 15:20
3794,광주광역시 광산구,5996,2012.08.28 06:37 , 2012.08.28 16:55
3795,전라남도 목포시,7113,2012.08.28 06:36 , 2012.08.28 14:40
3796,전라남도 나주시,4482,2012.08.28 06:33 , 2012.08.28 06:57
3797,전라남도 나주시,1935,2012.08.28 06:33 , 2012.08.28 06:56
3798,전라남도 나주시,1935,2012.08.28 06:31 , 2012.08.28 16:22
3799,광주광역시 남구,4657,2012.08.28 06:31 , 2012.08.28 07:02
3800,경상남도 고성군,1345,2012.08.28 06:31 , 2012.08.28 12:21
3801,전라북도 고창군,8000,2012.08.28 06:29 , 2012.08.28 08:29
3802,전라남도 고흥군,5408,2012.08.28 06:28 , 2012.08.28 14:30
3803,전라북도 고창군,4000,2012.08.28 06:28 , 2012.08.29 19:08
3804,전라북도 고창군,4000,2012.08.28 06:28 , 2012.08.29 19:08
3805,전라북도 고창군,3826,2012.08.28 06:28 , 2012.08.29 15:08
3806,전라북도 고창군,6993,2012.08.28 06:27 , 2012.08.28 08:27
3807,전라남도 영암군,850,2012.08.28 06:27 , 2012.08.28 08:12
3808,전라북도 고창군,3000,2012.08.28 06:26 , 2012.08.29 05:13
3809,전라북도 고창군,7067,2012.08.28 06:25 , 2012.08.28 08:25
3810,전라남도 나주시,971,2012.08.28 06:24 , 2012.08.28 06:36
3811,전라북도 고창군,4133,2012.08.28 06:23 , 2012.08.29 05:16
3812,전라북도 고창군,5927,2012.08.28 06:22 , 2012.08.29 05:16
3813,전라북도 고창군,8000,2012.08.28 06:22 , 2012.08.28 09:22
3814,전라남도 영암군,4489,2012.08.28 06:22 , 2012.08.28 16:54
3815,전라남도 신안군,850,2012.08.28 06:20 , 2012.08.28 06:50
3816,전라남도 신안군,850,2012.08.28 06:20 , 2012.08.28 00:00
3817,경상남도 남해군,5013,2012.08.28 06:20 , 2012.08.28 06:57
3818,전라북도 임실군,238,2012.08.28 06:18 , 2012.08.28 08:59
3819,전라남도 여수시,3631,2012.08.28 06:16 , 2012.08.28 17:01
3820,전라남도 순천시,6464,2012.08.28 06:15 , 2012.08.28 07:15
3821,전라남도 고흥군,2122,2012.08.28 06:15 , 2012.08.28 06:21
3822,전라남도 영암군,254,2012.08.28 06:15 , 2012.08.28 06:45
3823,전라남도 영암군,8554,2012.08.28 06:15 , 2012.08.29 13:44
3824,전라남도 영암군,3853,2012.08.28 06:15 , 2012.08.29 13:42
3825,전라남도 영암군,320,2012.08.28 06:15 , 2012.08.28 06:32
3826,전라남도 영암군,503,2012.08.28 06:15 , 2012.08.28 08:50
3827,경상북도 상주시,1049,2012.08.28 06:14 , 2012.08.28 08:02
3828,광주광역시 광산구,5197,2012.08.28 06:14 , 2012.08.28 15:00
3829,광주광역시 광산구,6893,2012.08.28 06:13 , 2012.08.28 17:47
3830,전라북도 군산시,2390,2012.08.28 06:12 , 2012.08.28 07:06
3831,전라남도 순천시,727,2012.08.28 06:07 , 2012.08.28 16:14
3832,전라남도 나주시,1868,2012.08.28 06:06 , 2012.08.28 06:10
3833,대전광역시 서구,1800,2012.08.28 06:06 , 2012.08.28 06:06
3834,전라남도 신안군,155,2012.08.28 06:06 , 2012.08.28 00:00
3835,전라남도 해남군,4,2012.08.28 06:05 , 2012.08.28 16:48
3836,전라남도 고흥군,3067,2012.08.28 06:05 , 2012.08.28 06:08
3837,경상남도 창녕군,2170,2012.08.28 06:04 , 2012.08.28 11:51
3838,경상남도 진주시,2316,2012.08.28 06:04 , 2012.08.28 07:30
3839,전라남도 완도군,1086,2012.08.28 06:03 , 2012.08.28 13:00
3840,전라남도 해남군,4610,2012.08.28 06:02 , 2012.08.29 17:00
3841,충청북도 청주시 청원구,4198,2012.08.28 06:01 , 2012.08.28 10:40
3842,전라남도 해남군,1532,2012.08.28 06:01 , 2012.08.28 16:49
3843,전라남도 순천시,7355,2012.08.28 06:01 , 2012.08.28 16:24
3844,전라북도 고창군,5000,2012.08.28 06:00 , 2012.08.29 05:15
3845,전라북도 고창군,8744,2012.08.28 06:00 , 2012.08.28 11:20
3846,전라북도 고창군,7131,2012.08.28 06:00 , 2012.08.28 09:21
3847,전라남도 신안군,7140,2012.08.28 05:59 , 2012.08.29 22:38
3848,전라남도 여수시,3626,2012.08.28 05:58 , 2012.08.28 16:57
3849,전라남도 순천시,1424,2012.08.28 05:57 , 2012.08.28 16:15
3850,전라북도 남원시,24,2012.08.28 05:54 , 2012.08.28 06:19
3851,전라남도 여수시,1584,2012.08.28 05:54 , 2012.08.28 14:16
3852,전라남도 구례군,6010,2012.08.28 05:51 , 2012.08.28 06:15
3853,전라남도 구례군,6010,2012.08.28 05:51 , 2012.08.28 13:32
3854,전라남도 고흥군,2198,2012.08.28 05:51 , 2012.08.28 05:59
3855,전라남도 구례군,6010,2012.08.28 05:51 , 2012.08.28 06:39
3856,전라남도 신안군,9802,2012.08.28 05:50 , 2012.08.29 22:23
3857,전라남도 완도군,128,2012.08.28 05:48 , 2012.08.28 11:00
3858,전라남도 나주시,4052,2012.08.28 05:48 , 2012.08.28 17:00
3859,전라남도 해남군,1718,2012.08.28 05:45 , 2012.08.28 16:47
3860,제주특별자치도 제주시,6900,2012.08.28 05:44 , 2012.08.28 16:37
3861,전라남도 광양시,4904,2012.08.28 05:44 , 2012.08.28 06:46
3862,전라남도 보성군,8419,2012.08.28 05:40 , 2012.08.28 15:30
3863,강원도 평창군,17266,2012.08.28 05:35 , 2012.08.28 05:39
3864,전라북도 고창군,4500,2012.08.28 05:31 , 2012.08.29 05:14
3865,전라북도 고창군,4000,2012.08.28 05:30 , 2012.08.29 05:15
3866,전라남도 장흥군,2189,2012.08.28 05:30 , 2012.08.28 16:43
3867,전라남도 해남군,1890,2012.08.28 05:30 , 2012.08.29 17:15
3868,전라북도 고창군,4000,2012.08.28 05:29 , 2012.08.29 15:07
3869,충청남도 예산군,1137,2012.08.28 05:26 , 2012.08.28 06:24
3870,충청남도 예산군,120,2012.08.28 05:26 , 2012.08.28 06:24
3871,전라남도 장흥군,2057,2012.08.28 05:25 , 2012.08.29 22:25
3872,경상남도 창원시 마산합포구,4018,2012.08.28 05:24 , 2012.08.28 09:00
3873,전라남도 장흥군,5715,2012.08.28 05:24 , 2012.08.29 13:56
3874,경상남도 창원시 마산합포구,4018,2012.08.28 05:24 , 2012.08.28 07:37
3875,전라남도 순천시,14,2012.08.28 05:24 , 2012.08.28 07:24
3876,전라남도 목포시,5924,2012.08.28 05:23 , 2012.08.28 14:21
3877,전라남도 목포시,1329,2012.08.28 05:22 , 2012.08.28 05:59
3878,전라남도 해남군,1581,2012.08.28 05:22 , 2012.08.28 16:48
3879,전라남도 화순군,5274,2012.08.28 05:20 , 2012.08.28 16:28
3880,전라남도 해남군,1944,2012.08.28 05:19 , 2012.08.28 16:47
3881,경상남도 창원시 마산합포구,4018,2012.08.28 05:16 , 2012.08.28 05:50
3882,경상남도 창원시 마산합포구,1762,2012.08.28 05:15 , 2012.08.28 07:40
3883,전라남도 장흥군,6917,2012.08.28 05:14 , 2012.08.29 22:24
3884,전라남도 해남군,1266,2012.08.28 05:11 , 2012.08.29 17:21
3885,전라남도 화순군,5979,2012.08.28 05:10 , 2012.08.28 16:21
3886,전라남도 순천시,3274,2012.08.28 05:09 , 2012.08.28 16:21
3887,전라남도 영암군,97,2012.08.28 05:08 , 2012.08.28 21:30
3888,전라남도 화순군,2464,2012.08.28 05:05 , 2012.08.28 05:05
3889,전라남도 순천시,7866,2012.08.28 05:04 , 2012.08.28 08:04
3890,전라남도 강진군,17266,2012.08.28 05:03 , 2012.08.28 05:31
3891,전라남도 보성군,5179,2012.08.28 05:02 , 2012.08.29 09:47
3892,전라남도 영암군,4547,2012.08.28 04:57 , 2012.08.28 21:29
3893,전라남도 완도군,1881,2012.08.28 04:55 , 2012.08.28 10:00
3894,전라남도 강진군,17266,2012.08.28 04:55 , 2012.08.29 13:46
3895, ,1050,2012.08.28 04:53 , 2012.08.28 04:59
3896,전라남도 신안군,300,2012.08.28 04:50 , 2012.08.28 06:29
3897,전라남도 신안군,300,2012.08.28 04:50 , 2012.08.28 00:00
3898,전라남도 보성군,2569,2012.08.28 04:50 , 2012.08.28 10:26
3899,전라남도 순천시,5867,2012.08.28 04:50 , 2012.08.28 16:20
3900,전라남도 고흥군,6758,2012.08.28 04:49 , 2012.08.28 04:52
3901,전라남도 순천시,4723,2012.08.28 04:46 , 2012.08.28 16:13
3902,제주특별자치도 제주시,3354,2012.08.28 04:41 , 2012.08.28 04:44
3903,제주특별자치도 제주시,3354,2012.08.28 04:41 , 2012.08.28 04:45
3904,제주특별자치도 제주시,3624,2012.08.28 04:37 , 2012.08.28 11:48
3905,경상남도 진주시,3360,2012.08.28 04:37 , 2012.08.28 14:52
3906,전라남도 완도군,697,2012.08.28 04:34 , 2012.08.28 15:30
3907,제주특별자치도 제주시,5508,2012.08.28 04:33 , 2012.08.28 11:17
3908,전라남도 순천시,7410,2012.08.28 04:32 , 2012.08.28 16:23
3909,전라남도 영암군,4754,2012.08.28 04:30 , 2012.08.28 16:54
3910,전라남도 해남군,1943,2012.08.28 04:30 , 2012.08.28 21:00
3911,전라남도 해남군,806,2012.08.28 04:30 , 2012.08.28 16:48
3912,전라남도 강진군,8351,2012.08.28 04:30 , 2012.08.28 21:02
3913, ,704,2012.08.28 04:27 , 2012.08.28 20:10
3914,전라남도 장흥군,3162,2012.08.28 04:25 , 2012.08.28 16:44
3915,제주특별자치도 제주시,647,2012.08.28 04:23 , 2012.08.28 04:26
3916,전라남도 완도군,42,2012.08.28 04:21 , 2012.08.28 15:00
3917,전라남도 보성군,1832,2012.08.28 04:20 , 2012.08.28 11:40
3918, ,2244,2012.08.28 04:13 , 2012.08.28 04:20
3919,전라남도 화순군,2175,2012.08.28 04:12 , 2012.08.28 11:15
3920,광주광역시 남구,3729,2012.08.28 04:11 , 2012.08.28 04:36
3921, ,4181,2012.08.28 04:10 , 2012.08.28 04:10
3922,제주특별자치도 서귀포시,751,2012.08.28 04:05 , 2012.08.28 19:30
3923, ,3877,2012.08.28 04:05 , 2012.08.28 15:10
3924,제주특별자치도 서귀포시,6882,2012.08.28 04:01 , 2012.08.28 06:40
3925,전라남도 완도군,834,2012.08.28 03:57 , 2012.08.28 13:30
3926,제주특별자치도 제주시,6900,2012.08.28 03:53 , 2012.08.28 03:58
3927,전라남도 무안군,1120,2012.08.28 03:50 , 2012.08.28 03:50
3928, ,2956,2012.08.28 03:47 , 2012.08.28 16:40
3929,제주특별자치도 제주시,865,2012.08.28 03:44 , 2012.08.28 03:49
3930,전라남도 보성군,577,2012.08.28 03:40 , 2012.08.28 10:01
3931,제주특별자치도 서귀포시,641,2012.08.28 03:40 , 2012.08.28 03:40
3932,전라남도 해남군,6613,2012.08.28 03:38 , 2012.08.29 17:00
3933,전라남도 고흥군,2441,2012.08.28 03:36 , 2012.08.28 04:57
3934,전라남도 화순군,4957,2012.08.28 03:30 , 2012.08.28 19:30
3935,전라남도 무안군,4483,2012.08.28 03:28 , 2012.08.28 03:28
3936,전라남도 보성군,7024,2012.08.28 03:26 , 2012.08.28 13:46
3937,전라남도 고흥군,2441,2012.08.28 03:26 , 2012.08.28 04:33
3938,전라남도 고흥군,2441,2012.08.28 03:26 , 2012.08.28 03:29
3939,제주특별자치도 제주시,1712,2012.08.28 03:23 , 2012.08.28 15:26
3940, ,1050,2012.08.28 03:19 , 2012.08.28 10:43
3941,전라남도 영암군,36,2012.08.28 03:19 , 2012.08.28 15:43
3942,전라남도 고흥군,3812,2012.08.28 03:19 , 2012.08.29 13:36
3943,전라남도 여수시,3794,2012.08.28 03:16 , 2012.08.28 16:58
3944,전라남도 완도군,3622,2012.08.28 03:15 , 2012.08.28 05:00
3945,전라남도 완도군,8427,2012.08.28 03:14 , 2012.08.29 13:52
3946,전라남도 나주시,3099,2012.08.28 03:13 , 2012.08.28 03:23
3947,전라남도 보성군,5186,2012.08.28 03:10 , 2012.08.28 12:03
3948,제주특별자치도 제주시,3676,2012.08.28 03:09 , 2012.08.28 16:41
3949, ,1140,2012.08.28 03:06 , 2012.08.28 03:10
3950,전라남도 완도군,2989,2012.08.28 03:02 , 2012.08.28 06:00
3951,제주특별자치도 제주시,3082,2012.08.28 02:38 , 2012.08.28 10:42
3952, ,2244,2012.08.28 02:24 , 2012.08.28 10:46
3953, ,4467,2012.08.28 02:19 , 2012.08.28 10:44
3954,전라남도 해남군,4500,2012.08.28 02:15 , 2012.08.28 02:21
3955,전라남도 완도군,2590,2012.08.28 02:12 , 2012.08.28 15:00
3956,전라남도 해남군,6918,2012.08.28 02:10 , 2012.08.29 17:58
3957, ,4467,2012.08.28 02:04 , 2012.08.28 02:09
3958,전라남도 해남군,3505,2012.08.28 02:02 , 2012.08.28 02:08
3959,전라남도 강진군,1724,2012.08.28 02:01 , 2012.08.29 13:46
3960,전라남도 강진군,5041,2012.08.28 02:00 , 2012.08.29 13:52
3961,전라남도 장흥군,3381,2012.08.28 01:50 , 2012.08.28 16:44
3962,전라남도 화순군,2590,2012.08.28 01:47 , 2012.08.28 02:54
3963,전라남도 화순군,2995,2012.08.28 01:47 , 2012.08.28 02:54
3964,전라남도 해남군,5522,2012.08.28 01:45 , 2012.08.29 17:05
3965,전라남도 해남군,3000,2012.08.28 01:45 , 2012.08.28 01:54
3966,전라남도 나주시,3099,2012.08.28 01:43 , 2012.08.28 16:19
3967, ,5702,2012.08.28 01:40 , 2012.08.28 16:38
3968,전라남도 장흥군,6010,2012.08.28 01:32 , 2012.08.29 22:26
3969,전라남도 영암군,115,2012.08.28 01:31 , 2012.08.28 02:41
3970, ,2236,2012.08.28 01:30 , 2012.08.28 11:42
3971,제주특별자치도 제주시,4405,2012.08.28 01:27 , 2012.08.28 16:39
3972,경상남도 하동군,75,2012.08.28 01:27 , 2012.08.28 01:28
3973,전라남도 해남군,1710,2012.08.28 01:25 , 2012.08.29 17:00
3974,제주특별자치도 제주시,2590,2012.08.28 01:24 , 2012.08.28 16:38
3975,제주특별자치도 제주시,2559,2012.08.28 01:16 , 2012.08.28 10:40
3976, ,1050,2012.08.28 01:02 , 2012.08.28 01:08
3977,제주특별자치도 제주시,1140,2012.08.28 00:58 , 2012.08.28 20:09
3978,전라남도 장흥군,155,2012.08.28 00:57 , 2012.08.28 01:24
3979,전라남도 장흥군,155,2012.08.28 00:57 , 2012.08.28 01:31
3980,전라남도 완도군,3355,2012.08.28 00:55 , 2012.08.28 15:00
3981,제주특별자치도 제주시,3624,2012.08.28 00:49 , 2012.08.28 00:50
3982,전라남도 완도군,4001,2012.08.28 00:47 , 2012.08.29 13:34
3983,경상남도 거제시,1823,2012.08.28 00:41 , 2012.08.28 02:16
3984,전라남도 여수시,26,2012.08.28 00:34 , 2012.08.28 01:02
3985,전라남도 여수시,3966,2012.08.28 00:34 , 2012.08.28 02:28
3986,제주특별자치도 제주시,3727,2012.08.28 00:30 , 2012.08.28 16:40
3987,전라남도 고흥군,8344,2012.08.28 00:29 , 2012.08.28 01:58
3988, ,1826,2012.08.28 00:28 , 2012.08.28 00:35
3989, ,2977,2012.08.28 00:21 , 2012.08.28 16:39
3990,전라남도 완도군,1525,2012.08.27 23:58 , 2012.08.28 21:28
3991, ,5626,2012.08.27 23:55 , 2012.08.27 22:59
3992,제주특별자치도 제주시,3354,2012.08.27 23:50 , 2012.08.27 23:55
3993,전라남도 완도군,1508,2012.08.27 23:43 , 2012.08.29 13:52
3994, ,2044,2012.08.27 23:37 , 2012.08.27 23:37
3995,제주특별자치도 서귀포시,4556,2012.08.27 23:35 , 2012.08.28 23:35
3996,제주특별자치도 서귀포시,1281,2012.08.27 23:35 , 2012.08.28 14:25
3997, ,1664,2012.08.27 23:33 , 2012.08.27 23:33
3998, ,6243,2012.08.27 23:32 , 2012.08.28 01:44
3999,전라남도 해남군,200,2012.08.27 23:28 , 2012.08.27 23:43
4000, ,842,2012.08.27 23:25 , 2012.08.29 11:40
4001,제주특별자치도 서귀포시,1281,2012.08.27 23:20 , 2012.08.27 23:20
4002,제주특별자치도 서귀포시,5246,2012.08.27 23:20 , 2012.08.28 00:35
4003,제주특별자치도 서귀포시,6150,2012.08.27 23:20 , 2012.08.28 00:33
4004, ,1430,2012.08.27 23:20 , 2012.08.27 23:20
4005, ,1664,2012.08.27 23:17 , 2012.08.27 23:17
4006,제주특별자치도 서귀포시,2852,2012.08.27 23:15 , 2012.08.28 13:50
4007, ,1481,2012.08.27 23:15 , 2012.08.28 01:49
4008, ,842,2012.08.27 23:10 , 2012.08.27 23:10
4009, ,1664,2012.08.27 23:10 , 2012.08.27 23:10
4010, ,2414,2012.08.27 23:02 , 2012.08.28 01:50
4011,제주특별자치도 서귀포시,641,2012.08.27 23:01 , 2012.08.28 11:37
4012, ,1430,2012.08.27 23:00 , 2012.08.28 20:45
4013,제주특별자치도 서귀포시,3976,2012.08.27 23:00 , 2012.08.28 21:05
4014, ,1442,2012.08.27 22:53 , 2012.08.29 11:00
4015,제주특별자치도 서귀포시,2211,2012.08.27 22:50 , 2012.08.27 22:50
4016,제주특별자치도 제주시,1826,2012.08.27 22:42 , 2012.08.28 11:12
4017, ,1336,2012.08.27 22:41 , 2012.08.28 15:26
4018,제주특별자치도 제주시,5106,2012.08.27 22:40 , 2012.08.28 16:42
4019,제주특별자치도 제주시,3538,2012.08.27 22:39 , 2012.08.28 16:44
4020, ,3915,2012.08.27 22:36 , 2012.08.28 16:43
4021, ,2510,2012.08.27 22:30 , 2012.08.28 01:28
4022,전라남도 완도군,2451,2012.08.27 22:26 , 2012.08.28 13:00
4023, ,1315,2012.08.27 22:21 , 2012.08.28 01:46
4024,제주특별자치도 서귀포시,4556,2012.08.27 22:21 , 2012.08.27 23:30
4025, ,2414,2012.08.27 22:20 , 2012.08.28 19:40
4026,제주특별자치도 서귀포시,6150,2012.08.27 22:20 , 2012.08.28 00:36
4027, ,1776,2012.08.27 22:19 , 2012.08.28 13:57
4028,제주특별자치도 서귀포시,2852,2012.08.27 22:19 , 2012.08.27 22:19
4029,제주특별자치도 서귀포시,2211,2012.08.27 22:18 , 2012.08.27 22:18
4030, ,6243,2012.08.27 22:18 , 2012.08.27 22:18
4031,제주특별자치도 제주시,2649,2012.08.27 22:15 , 2012.08.28 16:42
4032, ,1571,2012.08.27 22:10 , 2012.08.29 12:50
4033, ,3128,2012.08.27 22:10 , 2012.08.28 16:40
4034, ,2572,2012.08.27 22:07 , 2012.08.28 11:43
4035,전라남도 여수시,618,2012.08.27 22:04 , 2012.08.27 23:29
4036,전라남도 여수시,2695,2012.08.27 22:04 , 2012.08.29 13:32
