,공급능력(MW),현재수요(MW),공급예비력(MW),공급예비율(퍼센트),일시,지점명,기온(°C),강수량(mm),풍속(m/s),습도(%)
61608,98876.0,73339.9,25536.1,34.84645,2018-01-11 06:00:00,서울,-12.0,0,2.3,61.0
61609,98876.0,77518.94167,21357.05833,27.582725,2018-01-11 07:00:00,서울,-12.3,0,2.3,59.0
61610,99042.25,82446.49167,16595.75833,20.20908333,2018-01-11 08:00:00,서울,-12.6,0,1.6,61.0
61611,99376.0,84959.38333,14416.61667,16.97006667,2018-01-11 09:00:00,서울,-12.0,0,2.6,53.0
61612,99317.66667,85497.54167,13820.125,16.16515,2018-01-11 10:00:00,서울,-11.1,0,3.7,46.0
61613,98574.91667,85267.975,13306.94167,15.60951667,2018-01-11 11:00:00,서울,-10.2,0,3.5,41.0
61614,98230.0,81033.45,17196.55,21.23105,2018-01-11 12:00:00,서울,-8.6,0,2.6,40.0
61615,98230.66667,83745.66667,14485.0,17.31474167,2018-01-11 13:00:00,서울,-8.6,0,3.4,41.0
61616,99046.66667,84655.83333,14390.83333,16.99955833,2018-01-11 14:00:00,서울,-7.4,0,3.3,38.0
61617,98986.0,84128.94167,14857.05833,17.66044167,2018-01-11 15:00:00,서울,-8.3,0,3.8,42.0
61618,98986.0,84117.93333,14868.075,17.67611667,2018-01-11 16:00:00,서울,-8.2,0,2.8,39.0
61619,98986.0,83675.34167,15310.65833,18.298175,2018-01-11 17:00:00,서울,-9.3,0,2.8,43.0
61620,98986.0,83014.91667,15971.09167,19.24481667,2018-01-11 18:00:00,서울,-10.4,0,2.3,43.0
61621,98986.0,80588.94167,18397.05833,22.83805833,2018-01-11 19:00:00,서울,-10.9,0,3.0,44.0
61622,98986.0,77836.99167,21149.00833,27.180525,2018-01-11 20:00:00,서울,-11.6,0,1.8,49.0
61623,98986.0,75234.05,23751.94167,31.57471667,2018-01-11 21:00:00,서울,-12.4,0,2.2,51.0
61624,98986.0,74727.45833,24258.54167,32.463275,2018-01-11 22:00:00,서울,-12.9,0,2.8,52.0
61625,98986.0,76235.33333,22750.66667,29.85106667,2018-01-11 23:00:00,서울,-13.2,0,1.5,51.0
61626,98884.25,72644.73333,26239.51667,36.14695,2018-01-12 00:00:00,서울,-13.6,0,1.6,49.0
61627,98875.0,70324.85,28550.15,40.603375,2018-01-12 01:00:00,서울,-13.7,0,3.0,47.0
61628,98875.0,70091.85,28783.15,41.06555833,2018-01-12 02:00:00,서울,-13.8,0,2.6,43.0
61629,98875.0,70126.325,28748.675,40.99613333,2018-01-12 03:00:00,서울,-14.1,0,1.8,45.0
61630,98875.0,70461.0,28414.0,40.32829167,2018-01-12 04:00:00,서울,-14.3,0,2.0,45.0
61631,98875.0,71279.45,27595.55,38.71715,2018-01-12 05:00:00,서울,-14.6,0,1.1,45.0
61632,98613.33333,73549.45833,25063.875,34.09626667,2018-01-12 06:00:00,서울,-14.9,0,2.3,45.0
61633,98810.08333,76752.725,22057.35833,28.752675,2018-01-12 07:00:00,서울,-15.1,0,0.9,45.0
61634,99153.0,83123.54167,16029.45833,19.35920833,2018-01-12 08:00:00,서울,-15.1,0,1.2,44.0
61635,99178.0,84945.44167,14232.55833,16.75538333,2018-01-12 09:00:00,서울,-14.9,0,1.2,40.0
61636,99018.0,85384.8,13633.2,15.967725,2018-01-12 10:00:00,서울,-13.0,0,2.2,37.0
61637,98700.75,85065.85833,13634.89167,16.03105833,2018-01-12 11:00:00,서울,-11.2,0,2.4,31.0
61638,98605.0,81515.48333,17089.51667,20.97150833,2018-01-12 12:00:00,서울,-9.6,0,2.0,27.0
61639,98605.0,83667.93333,14937.06667,17.86285,2018-01-12 13:00:00,서울,-8.2,0,2.0,29.0
61640,98647.75,84368.08333,14279.66667,16.92661667,2018-01-12 14:00:00,서울,-7.2,0,2.3,28.0
61641,98662.0,83902.84167,14759.15833,17.59149167,2018-01-12 15:00:00,서울,-6.5,0,2.4,26.0
61642,98662.0,84786.49167,13875.50833,16.36651667,2018-01-12 16:00:00,서울,-5.8,0,1.1,21.0
61643,98662.0,84369.175,14292.81667,16.941575,2018-01-12 17:00:00,서울,-6.5,0,1.5,22.0
61644,98662.0,82298.85833,16363.14167,19.898825,2018-01-12 18:00:00,서울,-7.5,0,2.0,28.0
61645,98662.0,79215.08333,19446.91667,24.56036667,2018-01-12 19:00:00,서울,-8.2,0,1.1,32.0
61646,98662.0,76595.20833,22066.79167,28.82174167,2018-01-12 20:00:00,서울,-7.9,0,1.4,31.0
61647,98662.0,74301.825,24360.175,32.79228333,2018-01-12 21:00:00,서울,-7.4,0,1.4,33.0
61648,98662.0,73608.425,25053.575,34.037375,2018-01-12 22:00:00,서울,-6.9,0,1.6,39.0
61649,98662.0,75163.64167,23498.35833,31.27459167,2018-01-12 23:00:00,서울,-6.7,0,1.3,36.0
61650,93762.0,71825.225,21936.78333,30.56339167,2018-01-13 00:00:00,서울,-6.6,0.0,1.6,39.0
61651,93762.0,69164.81667,24597.18333,35.5694,2018-01-13 01:00:00,서울,-6.5,0,0.5,45.0
61652,94596.0,68067.49167,26528.50833,38.97900833,2018-01-13 02:00:00,서울,-6.4,0,0.9,40.0
61653,95430.0,67554.3,27875.7,41.2654,2018-01-13 03:00:00,서울,-6.5,0.0,0.7,42.0
61654,95430.0,67607.8,27822.2,41.15291667,2018-01-13 04:00:00,서울,-6.4,0,0.8,46.0
61655,95430.0,67359.70833,28070.29167,41.67325,2018-01-13 05:00:00,서울,-6.3,0,0.8,51.0
61656,94704.0,67442.35,27261.65,40.42480833,2018-01-13 06:00:00,서울,-6.4,0.0,0.6,59.0
61657,94141.75,68070.88333,26070.86667,38.30173333,2018-01-13 07:00:00,서울,-6.5,0,0.6,68.0
61658,94118.33333,70009.73333,24108.6,34.45736667,2018-01-13 08:00:00,서울,-6.5,0,0.8,72.0
61659,93768.33333,71266.69167,22501.65833,31.58084167,2018-01-13 09:00:00,서울,-6.3,0.2,0.6,76.0
61660,93735.0,72698.725,21036.275,28.93806667,2018-01-13 10:00:00,서울,-5.5,0,0.7,72.0
61661,93735.0,72303.18333,21431.80833,29.6523,2018-01-13 11:00:00,서울,-4.8,0,1.0,70.0
61662,93735.0,68820.525,24914.475,36.21195,2018-01-13 12:00:00,서울,-3.7,0.2,1.1,66.0
61663,93735.0,68924.7,24810.3,35.99820833,2018-01-13 13:00:00,서울,-2.5,0,1.4,62.0
61664,93735.0,68616.70833,25118.29167,36.60929167,2018-01-13 14:00:00,서울,-1.8,0,0.7,62.0
61665,93360.0,67992.15833,25367.83333,37.31085833,2018-01-13 15:00:00,서울,-1.5,0,0.9,62.0
61666,93285.0,68024.31667,25260.68333,37.135675,2018-01-13 16:00:00,서울,-1.2,0,0.9,63.0
61667,93285.0,68264.61667,25020.38333,36.65720833,2018-01-13 17:00:00,서울,-1.4,0,1.0,68.0
61668,93021.66667,68911.31667,24110.35,34.98811667,2018-01-13 18:00:00,서울,-2.6,0,1.0,73.0
61669,92969.0,68162.19167,24806.81667,36.39619167,2018-01-13 19:00:00,서울,-3.3,0,0.8,76.0
61670,92969.0,67228.61667,25740.38333,38.290825,2018-01-13 20:00:00,서울,-3.9,0,1.1,78.0
61671,92969.0,66381.875,26587.125,40.05264167,2018-01-13 21:00:00,서울,-4.1,0,0.7,79.0
61672,93774.0,67038.51667,26735.475,39.88164167,2018-01-13 22:00:00,서울,-4.3,0,0.4,81.0
61673,93935.0,68997.43333,24937.56667,36.15026667,2018-01-13 23:00:00,서울,-4.4,0,0.7,81.0
61674,93935.0,66351.28333,27583.71667,41.59589167,2018-01-14 00:00:00,서울,-4.4,0,0.7,81.0
61675,93935.0,63855.575,30079.41667,47.11505833,2018-01-14 01:00:00,서울,-3.7,0,0.9,79.0
61676,93935.0,62580.99167,31354.00833,50.10589167,2018-01-14 02:00:00,서울,-3.5,0,1.0,78.0
61677,93935.0,61879.50833,32055.49167,51.80615,2018-01-14 03:00:00,서울,-3.6,0,1.6,78.0
61678,93935.0,61866.03333,32068.96667,51.83916667,2018-01-14 04:00:00,서울,-4.0,0,1.2,79.0
61679,93935.5,62028.39167,31907.10833,51.44241667,2018-01-14 05:00:00,서울,-4.2,0,1.2,79.0
61680,94053.0,61906.05,32146.95,51.92904167,2018-01-14 06:00:00,서울,-4.3,0,1.1,79.0
61681,94053.0,61477.11667,32575.875,52.99074167,2018-01-14 07:00:00,서울,-4.4,0,1.4,80.0
61682,94005.16667,61813.15,32192.01667,52.08576667,2018-01-14 08:00:00,서울,-3.8,0,0.8,79.0
61683,93479.0,61573.6,31905.4,51.81738333,2018-01-14 09:00:00,서울,-3.4,0,1.6,77.0
61684,93255.66667,61754.04167,31501.625,51.0134,2018-01-14 10:00:00,서울,-2.1,0,1.7,72.0
61685,93144.0,61156.8,31987.20833,52.30838333,2018-01-14 11:00:00,서울,-0.5,0,0.7,64.0
61686,93144.0,60325.075,32818.925,54.40578333,2018-01-14 12:00:00,서울,1.2,0,0.8,58.0
61687,93144.0,60298.31667,32845.68333,54.47245,2018-01-14 13:00:00,서울,3.0,0,1.4,52.0
61688,93110.66667,60303.24167,32807.425,54.40463333,2018-01-14 14:00:00,서울,3.7,0,0.6,53.0
61689,93044.0,60509.51667,32534.48333,53.76844167,2018-01-14 15:00:00,서울,4.6,0,0.9,50.0
61690,93044.0,61131.46667,31912.53333,52.20468333,2018-01-14 16:00:00,서울,5.3,0,1.8,49.0
61691,93044.0,62853.74167,30190.25833,48.04973333,2018-01-14 17:00:00,서울,4.5,0,1.1,51.0
61692,93668.5,64360.46667,29308.03333,45.53765833,2018-01-14 18:00:00,서울,4.1,0,1.3,53.0
61693,94293.0,64156.13333,30136.86667,46.97486667,2018-01-14 19:00:00,서울,3.9,0,1.1,54.0
61694,94003.0,63575.08333,30427.91667,47.86475,2018-01-14 20:00:00,서울,3.5,0,1.0,55.0
61695,93945.0,63117.18333,30827.81667,48.84295833,2018-01-14 21:00:00,서울,3.1,0,0.4,58.0
61696,93945.0,64004.09167,29940.9,46.78178333,2018-01-14 22:00:00,서울,2.8,0,0.6,60.0
61697,93945.0,64890.01667,29054.98333,44.7932,2018-01-14 23:00:00,서울,2.7,0,0.6,60.0
61698,93945.0,61880.81667,32064.18333,51.84271667,2018-01-15 00:00:00,서울,3.0,0,0.5,60.0
61699,93945.0,60976.84167,32968.15833,54.06779167,2018-01-15 01:00:00,서울,3.0,0,0.9,62.0
61700,93945.0,60015.15,33929.85,56.53723333,2018-01-15 02:00:00,서울,3.6,0,0.9,65.0
61701,93945.0,59772.74167,34172.25833,57.17079167,2018-01-15 03:00:00,서울,4.4,0,1.7,70.0
61702,94321.75,60223.53333,34098.21667,56.6227,2018-01-15 04:00:00,서울,4.9,0,1.8,73.0
61703,94356.0,62110.05,32245.95,51.93445,2018-01-15 05:00:00,서울,5.0,0,1.9,76.0
61704,94356.0,65218.2,29137.8,44.70193333,2018-01-15 06:00:00,서울,4.9,0.0,3.0,83.0
61705,95426.0,68688.78333,26737.21667,38.95961667,2018-01-15 07:00:00,서울,4.4,0,1.0,87.0
61706,95769.0,76875.225,18893.775,24.69331667,2018-01-15 08:00:00,서울,4.1,0,1.1,85.0
61707,95769.0,80318.35,15450.65833,19.23995,2018-01-15 09:00:00,서울,3.9,0.2,1.7,86.0
61708,95435.66667,80141.85833,15293.8,19.08448333,2018-01-15 10:00:00,서울,4.2,0,2.2,82.0
61709,95225.66667,78699.28333,16526.375,21.01608333,2018-01-15 11:00:00,서울,4.7,0,2.3,75.0
61710,95204.0,74652.93333,20551.06667,27.53335,2018-01-15 12:00:00,서울,6.2,0,1.9,64.0
61711,95369.66667,75483.275,19886.4,26.352775,2018-01-15 13:00:00,서울,6.1,0,2.3,61.0
61712,95701.0,76083.30833,19617.69167,25.78549167,2018-01-15 14:00:00,서울,7.1,0,2.1,52.0
61713,95701.0,75861.53333,19839.475,26.15373333,2018-01-15 15:00:00,서울,7.4,0,1.7,38.0
61714,95701.0,76843.93333,18857.075,24.54196667,2018-01-15 16:00:00,서울,7.5,0,0.9,37.0
61715,95701.0,77023.29167,18677.70833,24.25076667,2018-01-15 17:00:00,서울,6.5,0,0.8,40.0
61716,95701.0,76562.88333,19138.11667,25.00155,2018-01-15 18:00:00,서울,5.2,0,1.3,44.0
61717,95701.0,74322.51667,21378.475,28.77756667,2018-01-15 19:00:00,서울,4.4,0,1.2,53.0
61718,95701.0,71989.14167,23711.85833,32.94800833,2018-01-15 20:00:00,서울,3.7,0,1.3,58.0
61719,95701.0,70063.94167,25637.05,36.593975,2018-01-15 21:00:00,서울,3.4,0,0.8,59.0
61720,95701.0,69487.425,26213.56667,37.72536667,2018-01-15 22:00:00,서울,3.0,0,1.6,61.0
61721,95701.0,70739.125,24961.875,35.30503333,2018-01-15 23:00:00,서울,2.4,0,0.6,63.0
61722,95701.0,67216.40833,28484.59167,42.40604167,2018-01-16 00:00:00,서울,1.8,0,1.2,67.0
61723,95701.0,65217.23333,30483.76667,46.74826667,2018-01-16 01:00:00,서울,1.2,0,0.7,64.0
61724,95701.0,64529.625,31171.375,48.3072,2018-01-16 02:00:00,서울,0.5,0,0.7,72.0
61725,95701.0,64652.025,31048.975,48.02558333,2018-01-16 03:00:00,서울,0.3,0,0.6,70.0
61726,95701.0,65128.60833,30572.39167,46.94495833,2018-01-16 04:00:00,서울,0.8,0,0.7,65.0
61727,95946.0,66335.18333,29610.80833,44.64373333,2018-01-16 05:00:00,서울,1.1,0,0.5,64.0
61728,96121.0,68614.125,27506.875,40.10301667,2018-01-16 06:00:00,서울,1.2,0,0.6,69.0
61729,96121.0,71696.21667,24424.78333,34.0835,2018-01-16 07:00:00,서울,1.1,0,0.6,69.0
61730,96121.0,77942.2,18178.8,23.42885833,2018-01-16 08:00:00,서울,1.2,0,0.6,68.0
61731,96121.0,81740.4,14380.6,17.597575,2018-01-16 09:00:00,서울,1.9,0,0.8,65.0
61732,96078.08333,82458.425,13619.65833,16.51743333,2018-01-16 10:00:00,서울,2.7,0,0.5,60.0
61733,96018.0,81734.48333,14283.51667,17.48729167,2018-01-16 11:00:00,서울,3.9,0,0.8,57.0
61734,96018.0,77536.375,18481.625,23.84253333,2018-01-16 12:00:00,서울,5.2,0,1.2,52.0
61735,95570.25,79188.64167,16381.60833,20.70276667,2018-01-16 13:00:00,서울,5.8,0,0.8,47.0
61736,96062.66667,79998.78333,16063.875,20.08145,2018-01-16 14:00:00,서울,6.5,0,0.8,43.0
61737,96121.0,79646.1,16474.9,20.6857,2018-01-16 15:00:00,서울,6.3,0,0.3,40.0
61738,96121.0,79859.625,16261.375,20.36293333,2018-01-16 16:00:00,서울,5.8,0,0.9,50.0
61739,96121.0,78685.25,17435.75,22.16031667,2018-01-16 17:00:00,서울,5.2,0,0.8,58.0
61740,96121.0,76939.79167,19181.21667,24.93975833,2018-01-16 18:00:00,서울,4.9,0.0,1.4,59.0
61741,96121.0,74407.74167,21713.25833,29.19878333,2018-01-16 19:00:00,서울,4.6,0,1.0,57.0
61742,96121.0,71898.14167,24222.86667,33.701325,2018-01-16 20:00:00,서울,4.5,0,0.8,58.0
61743,96121.0,69857.49167,26263.50833,37.59824167,2018-01-16 21:00:00,서울,4.3,0,0.7,56.0
61744,96121.0,69164.64167,26956.35833,38.97554167,2018-01-16 22:00:00,서울,4.0,0,0.3,57.0
61745,96121.0,70258.24167,25862.75833,36.82194167,2018-01-16 23:00:00,서울,3.9,0,0.9,60.0
61746,96121.0,66488.50833,29632.49167,44.61151667,2018-01-17 00:00:00,서울,3.5,0,0.4,62.0
61747,96121.0,63915.04167,32205.95833,50.39375833,2018-01-17 01:00:00,서울,3.3,0,0.4,64.0
61748,96121.0,63873.125,32247.875,50.48919167,2018-01-17 02:00:00,서울,3.1,0,0.8,65.0
61749,96121.0,64062.28333,32058.71667,50.04323333,2018-01-17 03:00:00,서울,3.0,0,0.8,67.0
61750,95873.08333,64604.40833,31268.675,48.40421667,2018-01-17 04:00:00,서울,3.0,0,0.5,68.0
61751,95696.0,65930.96667,29765.04167,45.15268333,2018-01-17 05:00:00,서울,2.9,0,0.8,66.0
61752,95696.0,68427.95833,27268.05,39.86829167,2018-01-17 06:00:00,서울,2.7,0,1.1,71.0
61753,95696.0,71340.775,24355.225,34.150625,2018-01-17 07:00:00,서울,2.5,0,0.9,71.0
61754,95696.0,77156.38333,18539.61667,24.11503333,2018-01-17 08:00:00,서울,2.6,0,0.6,70.0
61755,95696.0,80325.65833,15370.34167,19.14204167,2018-01-17 09:00:00,서울,3.0,0,0.7,66.0
61756,95696.0,80723.125,14972.88333,18.54904167,2018-01-17 10:00:00,서울,4.3,0,0.5,58.0
61757,95696.0,79494.1,16201.9,20.396525,2018-01-17 11:00:00,서울,6.0,0,1.0,51.0
61758,95696.0,75223.41667,20472.58333,27.22144167,2018-01-17 12:00:00,서울,8.1,0,1.4,51.0
61759,95696.0,76720.775,18975.225,24.74013333,2018-01-17 13:00:00,서울,8.0,0,1.8,54.0
61760,95696.0,76970.25,18725.75,24.33046667,2018-01-17 14:00:00,서울,7.7,0,2.6,54.0
61761,95696.0,76224.15,19471.85,25.54680833,2018-01-17 15:00:00,서울,8.5,0,1.3,49.0
61762,95696.0,76727.71667,18968.28333,24.7224,2018-01-17 16:00:00,서울,8.3,0,1.2,54.0
61763,95696.0,76067.375,19628.61667,25.80569167,2018-01-17 17:00:00,서울,7.2,0,3.3,57.0
61764,96207.0,75001.75833,21205.24167,28.281625,2018-01-17 18:00:00,서울,5.2,0,2.9,62.0
61765,96718.0,73020.44167,23697.55833,32.463275,2018-01-17 19:00:00,서울,4.2,0,2.4,68.0
61766,96718.0,71217.58333,25500.41667,35.81240833,2018-01-17 20:00:00,서울,3.5,0,1.7,72.0
61767,96718.0,69570.94167,27147.06667,39.02463333,2018-01-17 21:00:00,서울,3.1,0,1.1,74.0
61768,96699.5,69116.35833,27583.14167,39.909775,2018-01-17 22:00:00,서울,2.8,0,0.5,74.0
61769,96607.0,70254.075,26352.925,37.528625,2018-01-17 23:00:00,서울,2.7,0,0.8,74.0
61770,96607.0,66389.49167,30217.50833,45.563675,2018-01-18 00:00:00,서울,2.7,0,1.0,73.0
61771,96607.0,63553.21667,33053.78333,52.01665,2018-01-18 01:00:00,서울,3.2,0,1.9,72.0
61772,96607.0,63323.90833,33283.09167,52.56423333,2018-01-18 02:00:00,서울,3.3,0,1.2,73.0
61773,96607.0,63454.46667,33152.53333,52.247275,2018-01-18 03:00:00,서울,3.6,0.0,1.7,74.0
61774,96607.0,64202.96667,32404.03333,50.473875,2018-01-18 04:00:00,서울,3.3,0,2.1,80.0
61775,96481.5,65607.85833,30873.64167,47.074175,2018-01-18 05:00:00,서울,2.6,0,2.0,82.0
61776,95925.0,68304.98333,27620.01667,40.46855833,2018-01-18 06:00:00,서울,2.2,0,2.0,82.0
61777,96075.0,71576.35833,24498.63333,34.24103333,2018-01-18 07:00:00,서울,1.5,0,1.1,86.0
61778,96310.16667,76794.45,19515.71667,25.49583333,2018-01-18 08:00:00,서울,1.1,0,1.2,86.0
61779,96327.0,79658.29167,16668.7,20.92746667,2018-01-18 09:00:00,서울,1.2,0,2.1,84.0
61780,96309.33333,79697.23333,16612.1,20.84469167,2018-01-18 10:00:00,서울,1.4,0,2.1,81.0
61781,96221.0,78483.95,17737.05,22.61430833,2018-01-18 11:00:00,서울,1.8,0,1.8,75.0
61782,96221.0,74382.025,21838.975,29.366275,2018-01-18 12:00:00,서울,2.5,0,2.4,72.0
61783,96221.0,75416.28333,20804.71667,27.60236667,2018-01-18 13:00:00,서울,3.5,0,3.2,54.0
61784,95637.41667,76100.54167,19536.875,25.67309167,2018-01-18 14:00:00,서울,4.4,0,2.3,42.0
61785,95494.0,75932.325,19561.66667,25.76475,2018-01-18 15:00:00,서울,4.2,0,2.3,36.0
61786,95494.0,76968.90833,18525.09167,24.06983333,2018-01-18 16:00:00,서울,3.6,0,2.4,42.0
61787,95538.16667,76905.725,18632.44167,24.22833333,2018-01-18 17:00:00,서울,2.8,0,2.1,46.0
61788,95667.66667,76361.275,19306.39167,25.28875,2018-01-18 18:00:00,서울,2.0,0,2.1,39.0
61789,96208.75,74337.69167,21871.05833,29.42946667,2018-01-18 19:00:00,서울,1.5,0,1.0,41.0
61790,96400.33333,72075.51667,24324.825,33.75926667,2018-01-18 20:00:00,서울,1.1,0,1.2,44.0
61791,96667.0,70229.325,26437.66667,37.651425,2018-01-18 21:00:00,서울,0.8,0,1.5,45.0
61792,96733.75,69548.9,27184.85,39.08974167,2018-01-18 22:00:00,서울,0.7,0,2.0,45.0
61793,96934.0,70999.64167,25934.35833,36.54406667,2018-01-18 23:00:00,서울,0.6,0,2.3,47.0
61794,96934.0,67278.18333,29655.825,44.11168333,2018-01-19 00:00:00,서울,0.3,0,1.8,45.0
61795,96934.0,64994.44167,31939.55833,49.143575,2018-01-19 01:00:00,서울,0.0,0,1.7,43.0
61796,96934.0,64742.73333,32191.26667,49.72435,2018-01-19 02:00:00,서울,-0.3,0,1.7,44.0
61797,96934.0,65087.31667,31846.68333,48.93195,2018-01-19 03:00:00,서울,-0.6,0,1.7,43.0
61798,96934.0,65944.25833,30989.74167,46.99774167,2018-01-19 04:00:00,서울,-0.7,0,1.4,45.0
61799,96934.0,66994.86667,29939.13333,44.69570833,2018-01-19 05:00:00,서울,-1.4,0,1.4,47.0
61800,96604.83333,69547.6,27057.225,38.92845833,2018-01-19 06:00:00,서울,-1.8,0,1.4,49.0
61801,96676.5,73050.34167,23626.15833,32.361925,2018-01-19 07:00:00,서울,-2.0,0,1.9,49.0
61802,96764.0,77793.03333,18970.975,24.45596667,2018-01-19 08:00:00,서울,-2.5,0,1.0,50.0
61803,96839.0,79604.59167,17234.41667,21.65020833,2018-01-19 09:00:00,서울,-2.1,0,1.3,42.0
61804,96839.0,78647.875,18191.13333,23.1322,2018-01-19 10:00:00,서울,0.0,0,1.3,29.0
61805,96839.0,77228.21667,19610.78333,25.40899167,2018-01-19 11:00:00,서울,2.2,0,0.6,20.0
61806,96839.0,72509.59167,24329.40833,33.55944167,2018-01-19 12:00:00,서울,4.3,0,1.5,28.0
61807,96839.0,73852.05833,22986.94167,31.13839167,2018-01-19 13:00:00,서울,4.7,0,2.6,26.0
61808,96839.0,74455.475,22383.525,30.06368333,2018-01-19 14:00:00,서울,4.7,0,3.6,24.0
61809,96780.66667,74359.31667,22421.35,30.155225,2018-01-19 15:00:00,서울,5.4,0,2.4,25.0
61810,96739.0,75533.475,21205.525,28.07659167,2018-01-19 16:00:00,서울,4.9,0,2.8,27.0
61811,96739.0,75580.3,21158.7,27.995925,2018-01-19 17:00:00,서울,4.1,0,3.1,34.0
61812,96739.0,75072.38333,21666.61667,28.86449167,2018-01-19 18:00:00,서울,2.9,0,1.6,45.0
61813,96739.0,73194.86667,23544.13333,32.17386667,2018-01-19 19:00:00,서울,2.0,0,1.8,48.0
61814,96739.0,71329.38333,25409.61667,35.63029167,2018-01-19 20:00:00,서울,1.2,0,0.6,51.0
61815,96739.0,69615.68333,27123.31667,38.96405833,2018-01-19 21:00:00,서울,0.5,0,0.8,52.0
61816,96739.0,69356.00833,27382.99167,39.48349167,2018-01-19 22:00:00,서울,0.0,0,0.8,56.0
61817,96739.0,70767.7,25971.3,36.708475,2018-01-19 23:00:00,서울,-0.5,0,0.9,59.0
61818,93829.5,67358.7,26470.80833,39.3157,2018-01-20 00:00:00,서울,-0.6,0,0.6,60.0
61819,93565.0,64645.31667,28919.68333,44.74355,2018-01-20 01:00:00,서울,-0.9,0,0.4,64.0
61820,93565.0,63929.425,29635.575,46.35783333,2018-01-20 02:00:00,서울,-0.9,0,0.6,65.0
61821,93565.0,63619.40833,29945.58333,47.07226667,2018-01-20 03:00:00,서울,-0.9,0,0.2,65.0
61822,93565.0,64075.83333,29489.16667,46.02264167,2018-01-20 04:00:00,서울,-0.7,0,0.6,65.0
61823,93565.0,64093.94167,29471.05833,45.98261667,2018-01-20 05:00:00,서울,-0.3,0,0.6,62.0
61824,93883.0,64266.63333,29616.35833,46.08451667,2018-01-20 06:00:00,서울,-0.1,0,0.4,60.0
61825,94067.0,64888.45833,29178.54167,44.968975,2018-01-20 07:00:00,서울,0.2,0,0.3,60.0
61826,94142.0,66964.68333,27177.31667,40.598525,2018-01-20 08:00:00,서울,0.3,0,0.4,63.0
61827,94142.0,67356.29167,26785.70833,39.76878333,2018-01-20 09:00:00,서울,0.9,0,0.9,63.0
61828,94142.0,67756.11667,26385.88333,38.942925,2018-01-20 10:00:00,서울,2.1,0,1.2,60.0
61829,93692.0,66726.35,26965.65,40.425,2018-01-20 11:00:00,서울,3.7,0,1.8,59.0
61830,93542.0,63206.9,30335.10833,48.004575,2018-01-20 12:00:00,서울,5.3,0,2.6,55.0
61831,93542.0,63721.89167,29820.11667,46.79823333,2018-01-20 13:00:00,서울,6.3,0,3.0,55.0
61832,93542.0,63625.975,29916.025,47.02125,2018-01-20 14:00:00,서울,5.9,0,3.2,61.0
61833,93542.0,63111.85,30430.15,48.21856667,2018-01-20 15:00:00,서울,6.3,0,3.0,55.0
61834,93542.0,63399.2,30142.8,47.54540833,2018-01-20 16:00:00,서울,6.6,0,3.0,42.0
61835,93542.0,63921.31667,29620.68333,46.34908333,2018-01-20 17:00:00,서울,5.7,0,1.8,53.0
61836,93542.0,65170.30833,28371.68333,43.53525,2018-01-20 18:00:00,서울,4.6,0,3.2,55.0
61837,93542.0,64681.275,28860.725,44.62096667,2018-01-20 19:00:00,서울,3.5,0,1.7,66.0
61838,93542.0,64064.35,29477.65,46.01416667,2018-01-20 20:00:00,서울,2.9,0,1.2,66.0
61839,93542.0,63438.225,30103.775,47.45439167,2018-01-20 21:00:00,서울,2.1,0,2.8,48.0
61840,93542.0,64120.9,29421.10833,45.885,2018-01-20 22:00:00,서울,1.5,0,2.4,48.0
61841,93542.0,66016.48333,27525.51667,41.70694167,2018-01-20 23:00:00,서울,0.8,0,1.7,53.0
61842,94739.16667,63132.425,31606.74167,50.09720833,2018-01-21 00:00:00,서울,-0.3,0,1.9,60.0
61843,94848.0,60791.23333,34056.76667,56.029075,2018-01-21 01:00:00,서울,-0.8,0,0.4,58.0
61844,94848.0,60152.7,34695.3,57.68056667,2018-01-21 02:00:00,서울,-1.5,0,1.0,63.0
61845,94848.0,59896.95,34951.05,58.3536,2018-01-21 03:00:00,서울,-2.0,0,0.5,60.0
61846,94848.0,59911.43333,34936.56667,58.31485,2018-01-21 04:00:00,서울,-2.3,0,0.7,47.0
61847,94566.75,59685.93333,34880.81667,58.44176667,2018-01-21 05:00:00,서울,-2.6,0,1.1,49.0
61848,94173.0,59697.53333,34475.46667,57.75063333,2018-01-21 06:00:00,서울,-3.1,0,1.4,54.0
61849,94173.0,59452.325,34720.675,58.40265,2018-01-21 07:00:00,서울,-3.2,0,1.2,54.0
61850,94173.0,59835.33333,34337.66667,57.389225,2018-01-21 08:00:00,서울,-3.6,0,0.5,53.0
61851,93773.0,59460.2,34312.8,57.71020833,2018-01-21 09:00:00,서울,-3.2,0,0.8,46.0
61852,94024.91667,59814.45833,34210.45833,57.19623333,2018-01-21 10:00:00,서울,-1.3,0,0.8,37.0
61853,93738.25,59368.68333,34369.56667,57.89356667,2018-01-21 11:00:00,서울,1.9,0,1.0,25.0
61854,93665.41667,59494.525,34170.89167,57.43589167,2018-01-21 12:00:00,서울,3.9,0,1.6,30.0
61855,94066.0,59623.71667,34442.28333,57.76655,2018-01-21 13:00:00,서울,4.9,0,2.0,22.0
61856,94066.0,59737.39167,34328.60833,57.46669167,2018-01-21 14:00:00,서울,5.4,0,1.2,18.0
61857,94066.0,59830.23333,34235.76667,57.22360833,2018-01-21 15:00:00,서울,5.4,0,2.2,20.0
