,year,month,day,기온(°C),풍속(m/s),습도(%)
809,2013,3,20,6.951284584980237,4.6269762845849804,70.58794466403162
810,2013,3,21,5.179347826086956,2.508498023715415,35.57806324110672
811,2013,3,22,8.061363636363637,2.609782608695652,49.951581027667984
812,2013,3,23,9.408794466403164,2.278260869565217,46.51877470355731
813,2013,3,24,9.28092885375494,3.4216403162055333,44.634387351778656
814,2013,3,25,5.898418972332015,4.120652173913044,44.355731225296445
815,2013,3,26,8.279525222551928,2.341740850642928,40.496538081107815
816,2013,3,27,12.671146245059289,2.6426877470355734,43.3705533596838
817,2013,3,28,13.161660079051384,2.636462450592885,40.1294466403162
818,2013,3,29,9.620059288537549,3.59199604743083,31.602766798418973
819,2013,3,30,9.492588932806324,2.4305335968379445,42.42292490118577
820,2013,3,31,9.826284584980238,3.0287549407114622,48.04249011857708
821,2013,4,1,12.70899209486166,2.629841897233202,44.0602766798419
822,2013,4,2,8.84792490118577,3.6666996047430827,72.04644268774703
823,2013,4,3,13.071343873517787,3.2493069306930695,44.00395256916996
824,2013,4,4,15.367588932806324,2.5716403162055337,37.29545454545455
825,2013,4,5,16.014920948616602,2.515513833992095,49.53260869565217
826,2013,4,6,9.369367588932805,3.7615612648221344,89.38438735177866
827,2013,4,7,6.5854743083003955,4.698913043478261,57.15217391304348
828,2013,4,8,11.828656126482214,3.403952569169961,39.09683794466403
829,2013,4,9,10.480434782608697,5.63498023715415,31.10177865612648
830,2013,4,10,7.24901185770751,4.321343873517787,42.73517786561265
831,2013,4,11,9.333102766798419,4.941699604743083,38.265810276679844
832,2013,4,12,9.823221343873518,3.7580039525691697,35.70355731225296
833,2013,4,13,14.841699604743082,4.270256916996048,30.725296442687746
834,2013,4,14,13.79604743083004,4.9705533596837945,44.57608695652174
835,2013,4,15,10.931620553359682,2.3033596837944663,33.49407114624506
836,2013,4,16,19.242094861660078,4.8696640316205535,51.83102766798419
837,2013,4,17,13.01403162055336,2.981324110671937,74.87450592885375
838,2013,4,18,14.32391304347826,3.6032608695652173,54.702569169960476
839,2013,4,19,11.853754940711463,3.0221343873517785,39.47529644268775
840,2013,4,20,5.557806324110672,1.8219367588932807,84.83102766798419
841,2013,4,21,11.62579051383399,3.552075098814229,44.5
842,2013,4,22,14.837450592885375,2.6451581027667985,35.456818181818186
843,2013,4,23,10.99188921859545,2.2434223541048466,79.31256181998022
844,2013,4,24,15.94713438735178,3.823738872403561,60.0098814229249
845,2013,4,25,12.912055335968379,3.149703557312253,67.29249011857708
846,2013,4,26,14.159801980198019,4.391089108910891,43.61980198019802
847,2013,4,27,15.094664031620553,2.834288537549407,45.25691699604743
848,2013,4,28,18.096146245059288,3.2155138339920946,51.047430830039524
849,2013,4,29,16.1550395256917,3.8449604743083,76.9407114624506
850,2013,4,30,16.62831683168317,3.203861386138614,39.539603960396036
851,2013,5,1,13.819861660079052,2.622826086956522,53.49604743083004
852,2013,5,2,14.40515873015873,2.876341948310139,60.148809523809526
853,2013,5,3,15.37618577075099,2.5701581027667983,55.50395256916996
854,2013,5,4,16.958498023715414,2.962154150197628,48.040513833992094
855,2013,5,5,19.529249011857708,3.2003956478733926,38.876482213438734
856,2013,5,6,20.790513833992094,3.082312252964427,34.359683794466406
857,2013,5,7,19.61195652173913,2.912944664031621,47.598814229249015
858,2013,5,8,21.643774703557312,2.47697628458498,41.15415019762846
859,2013,5,9,20.633695652173913,2.4257905138339924,54.276679841897234
860,2013,5,10,16.55405138339921,2.7644268774703558,86.1403162055336
861,2013,5,11,21.15286561264822,2.7466403162055335,48.48320158102767
862,2013,5,12,22.97618577075099,4.1504940711462455,52.11166007905138
863,2013,5,13,23.84990118577075,2.9350790513833993,43.190711462450594
864,2013,5,14,22.554743083003952,2.7384158415841586,45.80237154150198
865,2013,5,15,21.67371541501976,2.80998023715415,57.38833992094862
866,2013,5,16,20.217391304347824,3.6949604743083007,53.2203557312253
867,2013,5,17,19.958061325420374,2.9683168316831683,47.28694362017804
868,2013,5,18,20.551778656126483,2.1192687747035572,54.6798418972332
869,2013,5,19,17.29219367588933,2.3,85.88241106719367
870,2013,5,20,19.0550395256917,3.02104743083004,68.60671936758894
871,2013,5,21,21.663501483679525,2.390009891196835,40.76656775469832
872,2013,5,22,23.389525691699607,2.0926732673267328,47.60474308300395
873,2013,5,23,24.61808300395257,2.09001976284585,51.9703557312253
874,2013,5,24,25.697430830039526,2.1997035573122528,48.93280632411067
875,2013,5,25,24.76887351778656,2.2867588932806324,54.61758893280632
876,2013,5,26,23.769664031620554,2.4852766798418973,59.37154150197628
877,2013,5,27,19.67332015810277,3.740810276679842,81.41600790513834
878,2013,5,28,20.121442687747038,2.3911067193675892,89.66172106824926
879,2013,5,29,19.219762845849804,2.9455533596837946,80.85671936758894
880,2013,5,30,22.712648221343873,2.4527667984189723,49.484189723320156
881,2013,5,31,22.4190099009901,1.4913776015857283,51.61089108910891
882,2013,6,1,21.661660079051384,1.6776679841897233,58.62747035573123
883,2013,6,2,23.1699604743083,2.509584980237154,55.36758893280632
884,2013,6,3,23.13626482213439,2.326778656126482,57.33893280632411
885,2013,6,4,24.996343873517787,2.059090909090909,52.61166007905138
886,2013,6,5,25.33913043478261,2.0359683794466403,56.059288537549406
887,2013,6,6,24.811758893280633,2.0646245059288537,60.38241106719368
888,2013,6,7,24.63310276679842,2.5371909000989117,61.180830039525695
889,2013,6,8,24.22796442687747,2.537252964426877,58.298418972332016
890,2013,6,9,24.471739130434784,3.234782608695652,54.8794466403162
891,2013,6,10,24.702667984189723,2.846739130434783,55.51778656126482
892,2013,6,11,22.040415019762847,2.501679841897233,72.2905138339921
893,2013,6,12,21.496343873517787,1.6175889328063242,86.43675889328063
894,2013,6,13,23.694861660079052,1.7954545454545454,72.68774703557312
895,2013,6,14,23.024505928853753,1.592292490118577,79.7094861660079
896,2013,6,15,26.088241106719366,2.1015810276679843,66.89426877470356
897,2013,6,16,26.630632411067193,2.4236166007905138,61.11857707509881
898,2013,6,17,25.45998023715415,2.544169960474308,64.80335968379447
899,2013,6,18,22.909189723320157,1.8959486166007906,91.03162055335969
900,2013,6,19,24.684683794466405,1.8709486166007907,77.03260869565217
901,2013,6,20,26.4600790513834,1.7977272727272726,68.08399209486166
902,2013,6,21,25.346343873517785,2.1725296442687747,70.66403162055336
903,2013,6,22,24.765118577075096,2.0154150197628455,70.46047430830039
904,2013,6,23,22.4701581027668,1.639723320158103,79.24530168150346
905,2013,6,24,24.970553359683795,1.907114624505929,64.83695652173913
906,2013,6,25,24.234584980237155,2.040909090909091,72.71936758893281
907,2013,6,26,25.210276679841897,2.377173913043478,67.05237154150197
908,2013,6,27,25.07796442687747,2.076679841897233,69.31818181818181
909,2013,6,28,25.56304347826087,2.065316205533597,67.95652173913044
910,2013,6,29,26.92075098814229,2.2023715415019764,62.82411067193676
911,2013,6,30,27.27381422924901,2.2630434782608693,62.9901185770751
912,2013,7,1,27.336857707509882,2.2883399209486166,65.74901185770752
913,2013,7,2,26.334189723320158,4.099901185770752,80.08794466403162
914,2013,7,3,26.292786561264823,3.0968379446640317,75.74703557312253
915,2013,7,4,25.91284584980237,2.5768774703557313,83.16501976284584
916,2013,7,5,24.438613861386138,2.455244755244755,87.3019801980198
917,2013,7,6,26.606342913776015,1.9743256743256743,75.2021803766105
918,2013,7,7,24.883762376237623,2.2721278721278724,86.3108910891089
919,2013,7,8,26.68929633300297,3.713886113886114,80.25074331020812
920,2013,7,9,27.905577689243028,3.2370629370629374,74.86055776892431
921,2013,7,10,28.262113659022933,3.1206380857427716,73.17048853439681
922,2013,7,11,28.114229249011856,3.203853754940712,72.29446640316206
923,2013,7,12,27.07203557312253,3.3184782608695653,73.9901185770751
924,2013,7,13,27.54911067193676,2.4618577075098815,77.95652173913044
925,2013,7,14,27.006620553359685,2.998418972332016,80.14624505928853
926,2013,7,15,27.13586956521739,3.0063241106719367,78.0701581027668
927,2013,7,16,28.880632411067193,4.441798418972333,63.976284584980235
928,2013,7,17,27.34169960474308,3.1638339920948617,74.22529644268775
929,2013,7,18,27.963043478260868,2.337747035573123,71.84881422924902
930,2013,7,19,28.804545454545455,2.7076086956521737,68.75790513833992
931,2013,7,20,29.304743083003952,3.2369565217391307,65.90711462450592
932,2013,7,21,28.340810276679843,3.318577075098814,73.3794466403162
933,2013,7,22,28.424999999999997,2.7796442687747036,73.37845849802372
934,2013,7,23,26.553656126482213,2.969071146245059,84.34881422924902
935,2013,7,24,27.58083003952569,3.451284584980237,77.17193675889328
936,2013,7,25,28.64278656126482,2.853709198813056,64.45750988142292
937,2013,7,26,29.440217391304348,2.623418972332016,62.42094861660079
938,2013,7,27,28.40889328063241,1.7953557312252966,66.05731225296442
939,2013,7,28,26.509782608695655,2.034189723320158,84.49604743083005
940,2013,7,29,28.8649209486166,2.70396432111001,76.23320158102767
941,2013,7,30,28.163366336633665,2.1016831683168316,75.56138613861386
942,2013,7,31,28.366699604743083,2.6202569169960475,77.90316205533597
943,2013,8,1,29.084288537549405,2.13201581027668,73.53359683794466
944,2013,8,2,28.055335968379445,2.3558300395256917,78.7707509881423
945,2013,8,3,28.771343873517786,2.552865612648221,76.86758893280633
946,2013,8,4,28.899703557312254,2.3501976284584982,77.17292490118577
947,2013,8,5,29.118478260869566,2.5910079051383397,72.98418972332016
948,2013,8,6,29.74723320158103,2.587252964426878,72.48715415019763
949,2013,8,7,30.98174603174603,2.1813121272365805,70.71230158730158
950,2013,8,8,31.526534653465347,2.743861386138614,67.63861386138613
951,2013,8,9,31.745750988142294,2.859486166007905,67.58596837944664
952,2013,8,10,30.441625371655103,2.4034584980237157,70.21442687747036
953,2013,8,11,31.486395233366434,1.9913604766633564,62.563058589870906
954,2013,8,12,31.376868686868686,2.1844155844155844,62.333666333666336
955,2013,8,13,31.017641228939542,2.325,61.09782608695652
956,2013,8,14,30.841897233201582,2.3735177865612647,60.734189723320156
957,2013,8,15,30.782213438735177,2.460079051383399,62.241106719367586
958,2013,8,16,30.82470355731225,2.585671936758893,61.22776679841897
959,2013,8,17,30.702766798418974,3.1745059288537547,61.09387351778656
960,2013,8,18,30.93498023715415,2.746936758893281,62.601778656126484
961,2013,8,19,30.89278656126482,2.3119565217391305,63.25592885375494
962,2013,8,20,30.36571146245059,2.140217391304348,58.819169960474305
963,2013,8,21,29.67029702970297,2.2676237623762376,66.5104895104895
964,2013,8,22,29.699307616221564,2.126013847675569,72.86340977068794
965,2013,8,23,25.893675889328065,1.7188735177865613,87.96936758893281
966,2013,8,24,25.912252964426877,1.6633399209486166,78.89010989010988
967,2013,8,25,27.362252964426876,1.9481225296442688,64.71928071928072
968,2013,8,26,27.48095238095238,1.9223214285714285,61.158475426278834
969,2013,8,27,27.77292490118577,2.0841584158415842,60.47752247752248
970,2013,8,28,27.803952569169958,2.164822134387352,62.616383616383615
971,2013,8,29,27.1897233201581,3.9636363636363634,78.25774225774225
972,2013,8,30,26.697230464886253,2.025717111770524,73.54145854145854
973,2013,8,31,25.05069169960474,2.6812252964426877,63.1205533596838
974,2013,9,1,25.386758893280636,2.2804347826086957,61.055335968379445
975,2013,9,2,24.95741106719368,2.3163043478260867,57.101778656126484
976,2013,9,3,21.874505928853754,2.232114624505929,64.21541501976284
977,2013,9,4,23.626679841897236,2.8085148514851483,51.28656126482213
978,2013,9,5,22.116600790513836,1.9418972332015811,63.69268774703557
979,2013,9,6,19.992984189723323,1.6717391304347826,81.61363636363636
980,2013,9,7,22.274209486166008,1.6375494071146246,73.58794466403162
981,2013,9,8,24.149604743083007,1.9716403162055336,63.01482213438735
982,2013,9,9,24.29140316205534,1.7522727272727272,63.82509881422925
983,2013,9,10,24.56841584158416,1.6257425742574256,67.12178217821783
984,2013,9,11,23.242588932806324,1.8646245059288538,82.92786561264822
985,2013,9,12,23.51116600790514,1.4389328063241107,80.96119402985074
986,2013,9,13,25.912039800995025,2.606766169154229,78.42334004024146
987,2013,9,14,22.977942631058358,1.9084075173095945,85.79129574678537
988,2013,9,15,25.50385756676558,2.7950544015825916,65.3728981206726
989,2013,9,16,23.74683794466403,2.4443675889328063,51.23814229249012
990,2013,9,17,24.610406342913777,1.7053518334985134,55.79088206144698
991,2013,9,18,25.918577075098813,2.0153162055335967,56.797430830039524
992,2013,9,19,25.44097222222222,2.372183449651047,59.46924603174603
993,2013,9,20,25.3546626984127,1.939121756487026,65.10317460317461
994,2013,9,21,25.646085232903868,1.8461843409316154,64.12487611496532
995,2013,9,22,24.274702380952384,3.0151936444885803,65.24801587301587
996,2013,9,23,24.821343873517787,2.241699604743083,61.35276679841897
997,2013,9,24,23.48201581027668,1.7721343873517788,78.53359683794466
998,2013,9,25,20.82203557312253,3.0623376623376624,65.60059940059939
999,2013,9,26,20.02173913043478,2.6292415169660677,46.88611388611388
1000,2013,9,27,20.579644268774704,1.8562252964426877,50.82317682317682
1001,2013,9,28,19.83112648221344,1.674901185770751,69.3016983016983
1002,2013,9,29,19.391798418972332,1.3709486166007907,92.02697302697302
1003,2013,9,30,22.681908548707753,2.054816285998014,77.84924623115577
1004,2013,10,1,23.176148582600195,2.036950146627566,69.6096837944664
1005,2013,10,2,21.421351616062683,2.7692458374143,70.85742574257426
1006,2013,10,3,19.439198435972628,2.670674486803519,49.91699604743083
1007,2013,10,4,20.070381231671554,2.1775171065493644,52.88636363636363
1008,2013,10,5,21.280449657869013,2.3908113391984362,59.910068426197455
1009,2013,10,6,22.245845552297165,3.0288367546432062,75.00293255131965
1010,2013,10,7,24.21524926686217,2.207429130009775,73.59237536656892
1011,2013,10,8,20.614956011730204,3.236559139784946,91.95307917888563
1012,2013,10,9,21.67184750733138,1.729032258064516,72.86021505376344
1013,2013,10,10,21.34594330400782,1.3570869990224828,82.25415444770283
1014,2013,10,11,21.04379276637341,4.4543499511241444,55.80742913000977
1015,2013,10,12,18.880645161290325,2.6898338220918863,40.36363636363637
1016,2013,10,13,19.353665689149558,1.772434017595308,53.78103616813294
1017,2013,10,14,20.746627565982404,1.6775171065493646,61.32062561094819
1018,2013,10,15,16.20967741935484,4.042228739002932,72.80058651026393
1019,2013,10,16,13.801173020527859,2.778690127077224,48.60312805474096
1020,2013,10,17,14.445792563600783,1.508904109589041,56.03816046966732
1021,2013,10,18,16.532355816226783,1.9559139784946238,56.48289345063539
1022,2013,10,19,16.86080156402737,1.96930596285435,64.33431085043988
1023,2013,10,20,18.703128054740958,2.141642228739003,61.21212121212121
1024,2013,10,21,17.4455522971652,2.4392961876832846,61.515151515151516
1025,2013,10,22,17.555522971652003,2.7917888563049855,58.84652981427175
1026,2013,10,23,18.239882697947216,2.5802541544477027,58.53958944281525
1027,2013,10,24,17.058440276406714,2.8568608094768018,61.34649555774926
1028,2013,10,25,13.475244618395305,3.369667318982388,42.00978473581213
1029,2013,10,26,13.012316715542523,2.6102639296187684,54.24437927663734
1030,2013,10,27,13.794129158512721,1.8913978494623658,52.227761485826
1031,2013,10,28,14.101372549019608,1.342198233562316,56.199214916584886
1032,2013,10,29,15.296666666666667,1.9068694798822374,56.754901960784316
1033,2013,10,30,14.541348973607038,2.297262952101662,54.66764418377321
1034,2013,10,31,15.0772238514174,1.4370478983382209,59.73998044965787
1035,2013,11,1,17.013978494623654,1.7174975562072337,59.33626588465298
1036,2013,11,2,15.910361681329423,1.524828934506354,76.36070381231671
1037,2013,11,3,15.550537634408602,1.626490713587488,71.49364613880743
1038,2013,11,4,14.567937438905181,2.586119257086999,62.1505376344086
1039,2013,11,5,14.477223851417401,1.6248289345063538,58.16911045943304
1040,2013,11,6,14.218084066471164,1.6531769305962856,73.2238514173998
1041,2013,11,7,15.707233626588465,3.62297165200391,44.950146627565985
1042,2013,11,8,11.934799608993156,1.8019550342130988,49.370478983382206
1043,2013,11,9,13.259237536656892,1.966275659824047,70.41153470185728
1044,2013,11,10,10.272629521016617,4.531378299120235,47.30791788856305
1045,2013,11,11,6.593939393939395,3.4727272727272727,36.89247311827957
1046,2013,11,12,7.152394916911046,3.0743890518084065,41.375366568914956
1047,2013,11,13,7.998826979472141,1.7331378299120235,49.07233626588465
1048,2013,11,14,8.50136852394917,1.6014691478942213,59.270772238514176
1049,2013,11,15,11.17898338220919,1.9438905180840664,63.19586614173228
1050,2013,11,16,9.955131964809384,1.618475073313783,59.3088954056696
1051,2013,11,17,8.777843137254902,5.156078431372549,49.0735294117647
1052,2013,11,18,4.1525904203323565,4.738514173998045,53.58162267839687
1053,2013,11,19,4.7422287390029325,4.451124144672532,56.63343108504399
1054,2013,11,20,5.506451612903226,3.8396669931439766,45.65786901270772
1055,2013,11,21,6.395405669599218,2.6942326490713584,52.02443792766373
1056,2013,11,22,7.729423264907136,2.620039100684262,50.57086999022483
1057,2013,11,23,8.91329423264907,1.9919843597262952,56.235581622678396
1058,2013,11,24,10.112903225806452,2.4230694037145653,59.6158357771261
1059,2013,11,25,7.972043010752688,5.847898338220919,62.16422287390029
1060,2013,11,26,5.247507331378299,2.7826979472140763,51.79863147605083
1061,2013,11,27,3.540371456500489,3.9146627565982404,76.32394916911045
1062,2013,11,28,-0.05219941348973608,3.1085043988269794,60.742913000977516
1063,2013,11,29,2.9484848484848487,3.0517106549364614,55.78690127077224
1064,2013,11,30,6.561681329423266,2.2514173998044966,61.31573802541544
1065,2013,12,1,7.185532746823069,2.342815249266862,61.90615835777126
1066,2013,12,2,6.0899315738025415,2.165689149560117,58.89149560117302
1067,2013,12,3,7.426686217008798,1.9884652981427176,56.78103616813294
1068,2013,12,4,7.1772238514174,1.7647116324535679,64.18963831867057
1069,2013,12,5,7.143206256109482,1.747702834799609,69.3108504398827
1070,2013,12,6,6.309579667644184,2.6558162267839687,44.29325513196481
1071,2013,12,7,6.651124144672532,1.8938416422287392,53.50244379276637
1072,2013,12,8,7.136559139784946,1.4476050830889542,62.1485826001955
1073,2013,12,9,7.050537634408602,2.1662756598240467,84.91495601173021
1074,2013,12,10,3.9453567937438905,3.3407624633431086,57.32453567937439
1075,2013,12,11,2.04594330400782,4.63147605083089,63.62854349951124
1076,2013,12,12,2.1048923679060665,2.842563600782779,59.92470588235294
1077,2013,12,13,-1.273802541544477,3.7847507331378303,52.59726295210166
1078,2013,12,14,1.5616813294232648,3.0969696969696967,57.33235581622679
1079,2013,12,15,0.960019550342131,2.76930596285435,44.666340508806265
1080,2013,12,16,0.48993157380254154,1.2452590420332357,52.09188660801564
1081,2013,12,17,3.4030303030303033,1.910871694417238,60.407624633431084
1082,2013,12,18,5.767350928641251,2.6160312805474093,64.49364613880743
1083,2013,12,19,0.34780058651026396,4.408602150537634,59.258553274682306
1084,2013,12,20,0.3654936461388074,3.45366568914956,63.558162267839684
1085,2013,12,21,1.6209188660801563,2.774193548387097,59.17693059628544
1086,2013,12,22,1.110459433040078,1.9802541544477028,57.086021505376344
1087,2013,12,23,2.4426197458455525,2.6896383186705766,55.312805474095796
1088,2013,12,24,2.3873900293255135,1.8342130987292278,53.55425219941349
1089,2013,12,25,2.995894428152493,1.3892473118279571,61.03238469087341
1090,2013,12,26,3.069208211143695,2.4102639296187682,65.53763440860214
1091,2013,12,27,-1.2280547409579667,4.532649071358748,49.19648093841642
1092,2013,12,28,-1.9918866080156403,3.2092864125122187,51.112634671890305
1093,2013,12,29,-0.116911045943304,2.906451612903226,55.930049261083745
1094,2013,12,30,4.645294117647059,3.165161923454367,53.19291338582677
1095,2013,12,31,5.686203522504893,3.2839530332681015,52.37758112094395
1096,2014,1,1,6.332258064516129,3.829814271749756,44.11925708699902
1097,2014,1,2,5.243890518084067,1.979960899315738,38.7845249755142
1098,2014,1,3,5.38396871945259,1.4207233626588467,45.31409001956947
1099,2014,1,4,3.4141739980449657,2.340469208211144,55.87487781036168
1100,2014,1,5,3.1221896383186705,2.202054794520548,52.43010752688172
1101,2014,1,6,3.0792766373411533,1.4740957966764419,47.96771037181996
1102,2014,1,7,3.9470185728250247,1.4525904203323559,53.18572825024438
1103,2014,1,8,3.1219941348973608,2.673900293255132,73.28303747534517
1104,2014,1,9,-3.0550342130987294,4.440078201368523,30.837732160312804
1105,2014,1,10,-1.5966764418377322,2.2722385141739982,49.965786901270775
1106,2014,1,11,1.2114369501466276,2.1188660801564025,49.72673849167483
1107,2014,1,12,1.9420332355816228,2.8682306940371456,54.44477028347996
1108,2014,1,13,-1.9272727272727272,2.8456500488758554,31.97041420118343
1109,2014,1,14,-0.6978494623655914,2.370967741935484,35.13905325443787
1110,2014,1,15,0.24769833496571989,2.4394117647058824,41.15841584158416
1111,2014,1,16,1.4060606060606062,1.9735092864125123,53.39687194525904
1112,2014,1,17,2.1,1.627663734115347,56.210629921259844
1113,2014,1,18,1.4014662756598242,4.216813294232649,49.19980411361411
1114,2014,1,19,0.25483870967741934,1.6843597262952101,41.923679060665364
1115,2014,1,20,2.8069403714565007,2.809775171065494,68.21905697445972
1116,2014,1,21,-1.8707722385141738,3.5872922776148584,62.84261974584555
1117,2014,1,22,-0.5044965786901271,2.621505376344086,50.66177908113392
1118,2014,1,23,1.9271749755620724,1.6618768328445748,52.01762977473066
1119,2014,1,24,6.30772238514174,2.5759530791788854,60.499511241446726
1120,2014,1,25,8.056207233626589,2.378690127077224,81.77128712871287
1121,2014,1,26,2.47741935483871,3.012218963831867,45.489736070381234
1122,2014,1,27,3.7988269794721408,2.452101661779081,45.72531769305963
1123,2014,1,28,6.334115347018573,3.121700879765396,51.86217008797654
1124,2014,1,29,5.849853372434017,1.8779081133919844,42.26392961876833
1125,2014,1,30,7.906451612903226,2.938709677419355,78.85416666666667
1126,2014,1,31,5.935288367546432,1.6325513196480939,41.31733594515181
1127,2014,2,1,9.512230919765166,2.090518084066471,64.2434017595308
1128,2014,2,2,10.713000977517106,2.4604105571847508,79.21688034188034
1129,2014,2,3,3.849755620723363,4.2416422287390025,45.38709677419355
1130,2014,2,4,-3.3317693059628546,4.607624633431086,30.496578690127077
1131,2014,2,5,-2.1102639296187684,2.036950146627566,32.805474095796676
1132,2014,2,6,1.001466275659824,2.186119257086999,50.09775171065494
1133,2014,2,7,3.9207233626588467,2.990811339198436,63.21309872922776
1134,2014,2,8,3.0452590420332357,2.6422287390029324,76.16520039100685
1135,2014,2,9,1.2618768328445749,3.1009775171065495,70.02952101661779
1136,2014,2,10,1.239784946236559,3.0495601173020526,66.45650048875855
1137,2014,2,11,1.9780058651026393,2.6270772238514173,54.349951124144674
1138,2014,2,12,3.016617790811339,2.1340175953079177,55.17008797653959
1139,2014,2,13,3.242521994134897,2.564613880742913,59.96676441837732
1140,2014,2,14,3.6829912023460407,2.9894428152492667,55.105571847507335
1141,2014,2,15,4.614662756598241,2.210263929618768,49.09384164222874
1142,2014,2,16,5.617888563049854,1.6545454545454545,51.09090909090909
1143,2014,2,17,5.427077223851417,2.624340175953079,61.66275659824047
1144,2014,2,18,3.5464320625610948,3.21743388834476,56.87096774193548
1145,2014,2,19,3.678690127077224,2.1777126099706745,51.08211143695015
1146,2014,2,20,3.941446725317693,2.4995112414467253,55.12512218963832
1147,2014,2,21,3.706060606060606,2.310850439882698,46.13587487781036
1148,2014,2,22,4.788660801564028,2.0521016617790813,48.696673189823876
1149,2014,2,23,6.0140762463343105,1.7500488758553274,50.74682306940372
1150,2014,2,24,7.497165200391007,1.8717497556207232,49.58455522971652
1151,2014,2,25,8.99227761485826,1.6124144672531768,48.83284457478006
1152,2014,2,26,7.949951124144673,1.93841642228739,67.12609970674487
1153,2014,2,27,11.03049853372434,2.5775171065493647,61.235581622678396
1154,2014,2,28,8.455425219941349,2.2223851417399803,63.03128054740958
1155,2014,3,1,7.659042033235582,1.702932551319648,75.80938416422288
1156,2014,3,2,7.239100684261975,3.425904203323558,50.0039100684262
1157,2014,3,3,7.474389051808407,2.311143695014663,39.914956011730204
1158,2014,3,4,7.7314760508308895,2.035581622678397,47.573802541544474
1159,2014,3,5,4.749755620723363,4.7942326490713585,38.821114369501466
1160,2014,3,6,3.337536656891496,3.4003910068426197,29.041055718475075
1161,2014,3,7,3.0657869012707724,3.9956989247311827,26.247311827956988
1162,2014,3,8,4.750928641251222,2.734931506849315,38.63734115347019
1163,2014,3,9,4.516520039100684,4.207038123167155,52.12903225806452
1164,2014,3,10,4.928836754643206,3.079374389051808,34.36265884652981
1165,2014,3,11,8.40830889540567,2.864711632453568,36.35386119257087
1166,2014,3,12,7.1974584555229715,1.6933528836754643,77.54936461388074
1167,2014,3,13,4.43069403714565,3.6361764705882353,75.98240469208211
1168,2014,3,14,5.117888563049854,2.912512218963832,55.88954056695992
1169,2014,3,15,9.56256109481916,3.8332355816226786,48.333333333333336
1170,2014,3,16,13.72023460410557,3.1007820136852393,51.50635386119257
1171,2014,3,17,14.631017612524461,3.24613880742913,60.33626588465298
1172,2014,3,18,14.514173998044965,3.53841642228739,60.05083088954057
1173,2014,3,19,10.411730205278593,2.4283479960899315,57.286412512218966
1174,2014,3,20,7.506647116324536,4.2481915933528835,63.66080156402737
1175,2014,3,21,7.271640316205533,3.7218037661050545,46.32707509881423
1176,2014,3,22,11.06620959843291,2.911417322834646,43.39764936336925
1177,2014,3,23,13.81505376344086,2.851221896383187,40.20234604105572
1178,2014,3,24,13.798924731182796,3.3000000000000003,39.871945259042036
1179,2014,3,25,15.166373411534703,2.325317693059629,68.74486803519062
1180,2014,3,26,15.449364613880743,2.0227674190382725,76.3795476892822
1181,2014,3,27,15.755131964809385,2.1163245356793743,57.79764243614931
1182,2014,3,28,18.53206256109482,2.721114369501466,49.31964809384164
1183,2014,3,29,14.617497556207235,2.2297165200391005,82.19159335288367
1184,2014,3,30,14.347311827956988,3.4378299120234606,65.29166666666667
1185,2014,3,31,15.409872922776147,1.970869990224829,54.52101661779081
1186,2014,4,1,17.134115347018575,2.0742913000977516,42.219941348973606
1187,2014,4,2,18.178201368523947,2.2543499511241447,36.10361681329423
1188,2014,4,3,14.02336265884653,2.858748778103617,53.329423264907135
1189,2014,4,4,9.027174975562072,3.6922776148582597,42.956011730205276
1190,2014,4,5,8.67898338220919,3.5732160312805474,48.78787878787879
1191,2014,4,6,10.136559139784946,4.212121212121212,32.44770283479961
1192,2014,4,7,14.991984359726294,3.630791788856305,37.747800586510266
1193,2014,4,8,16.292179863147606,2.3415444770283482,32.42521994134897
1194,2014,4,9,16.646725317693058,2.439334637964775,45.872922776148584
1195,2014,4,10,15.49745845552297,2.8380254154447706,50.97849462365591
1196,2014,4,11,14.83704789833822,2.2420332355816224,51.34799608993158
1197,2014,4,12,15.157198824681684,1.8482826300294408,57.47110675808031
1198,2014,4,13,15.461779081133919,2.539980449657869,62.645161290322584
1199,2014,4,14,17.78729227761486,2.5437927663734117,38.080156402737046
1200,2014,4,15,19.434115347018572,3.1625610948191594,45.0672531769306
1201,2014,4,16,18.972434017595308,2.609286412512219,49.70967741935484
1202,2014,4,17,15.96891495601173,2.3722385141739983,56.25317693059628
1203,2014,4,18,14.80733137829912,2.2492668621700878,70.22135161606268
1204,2014,4,19,13.66793743890518,3.387781036168133,55.656526005888125
1205,2014,4,20,16.019257086999023,2.7207233626588465,47.16715542521994
1206,2014,4,21,18.311339198435974,2.7993157380254154,43.47018572825024
1207,2014,4,22,18.292639842983316,2.5691552062868372,34.8675171736997
1208,2014,4,23,19.92179863147605,2.345356793743891,32.096774193548384
1209,2014,4,24,20.815738025415445,2.4475073313782993,34.49755620723363
1210,2014,4,25,21.477712609970673,2.2030303030303027,31.019550342130987
1211,2014,4,26,19.829814271749758,2.383088954056696,42.227761485826
1212,2014,4,27,16.585826001955034,2.466373411534702,72.08308895405669
1213,2014,4,28,14.060312805474096,3.4595307917888563,84.83185840707965
1214,2014,4,29,14.95843137254902,2.8558823529411765,81.30657370517929
1215,2014,4,30,16.395503421309872,2.2778103616813294,68.73483365949119
1216,2014,5,1,19.54154447702835,2.802346041055719,53.499511241446726
