날짜,1시,2시,3시,4시,5시,6시,7시,8시,9시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,24시
2017-05-15,48341,46542,45587,45242,45896,47422,50701,54529,59634,62142,62704,62448,59232,62599,63909,63939,64452,63818,63168,63373,62550,60758,59140,58236
2017-05-16,54205,52310,51151,50921,51327,52152,54884,57841,61759,63216,63435,63147,59919,63070,63708,63946,64434,63822,63357,63631,62924,61212,59476,58545
2017-05-17,54640,52614,51800,51290,51687,52694,55247,58105,62130,63697,64040,63835,60591,63852,65335,65217,65506,64367,63158,63421,62948,61320,59493,58574
2017-05-18,54776,52789,52021,51364,51700,52580,55163,58052,62128,63735,64180,63997,60748,64419,65719,65761,66176,65186,64588,64598,63812,61785,59780,58853
2017-05-19,55030,52967,51874,51433,51664,52584,55007,58082,62318,63984,64741,64620,61698,64932,66332,66363,66619,65243,63778,63460,62832,61044,59199,58232
2017-05-20,54645,52564,51433,50584,50692,51020,52242,53126,55486,56638,57506,57680,55757,57610,58028,57491,56950,55732,55479,56282,56706,55535,54155,53422
2017-05-21,50242,48276,47255,46691,46571,46781,47741,47771,48771,49741,50541,50998,50672,51314,51589,51811,52260,52952,53736,54810,55580,54593,53258,51505
2017-05-22,48348,46496,45638,45393,45879,47290,50463,54756,60593,63469,64722,64919,61900,65577,67004,66966,67482,66413,65352,65067,64080,61772,59550,58177
2017-05-23,54226,52422,51435,51036,51381,52138,54721,58282,63118,65017,65959,66029,62924,66399,67713,67567,67772,66478,65501,65043,64112,61821,59801,58502
2017-05-24,54541,52667,51781,51309,51374,52205,55280,58900,63870,66131,66783,66511,63078,66575,67810,67615,67768,66392,64971,64717,64009,62042,59863,58437
2017-05-25,54577,52549,51581,51134,51352,52167,54847,58170,62982,64875,65687,65475,61969,65443,66599,66620,67007,65821,64747,64191,63665,61618,59469,58159
2017-05-26,54169,52317,51415,50869,51114,51953,54545,57433,61518,63064,63446,63366,59894,62994,64260,64149,64402,63492,62534,62474,62209,60601,58845,58016
2017-05-27,54026,52083,51018,50484,50518,50594,51675,52574,54753,55873,56633,56507,54591,56139,56519,56396,56210,55079,55205,55747,56431,55489,54194,53443
2017-05-28,50240,48318,47227,46637,46543,46713,47397,47509,47853,48793,49574,49925,49814,50661,51169,51592,52204,52889,53618,54591,55277,54224,53033,51238
2017-05-29,48112,46458,45712,45446,45990,47238,50524,55312,61412,64445,65886,66452,63712,67615,69313,69495,69854,68572,67205,66499,65245,62793,60197,58688
2017-05-30,54760,52859,51832,51348,51463,52342,54907,58539,63539,66366,67539,67857,64549,68128,69887,69597,69504,68072,66502,65972,64856,62263,59740,58482
2017-05-31,54629,52755,51675,51135,51143,51816,54635,58444,63561,65907,66878,67037,64100,67793,69234,69146,69215,67599,65840,65373,64539,62352,59927,58609
2017-06-01,54763,52836,51956,51299,51478,52100,54904,58790,63963,66502,67439,67281,64227,67605,68853,68484,68457,67254,65653,64853,64009,61563,59078,58038
2017-06-02,54114,52265,51238,50597,50700,51567,53982,57225,61794,63774,64344,63997,60785,64033,65360,65398,65633,64533,63134,62595,62178,60041,58138,57362
2017-06-03,53677,51629,50467,49749,49745,50043,51236,52285,54396,55806,56730,56792,54915,56504,56898,56542,56184,55101,54847,55334,56024,55031,53698,53055
2017-06-04,49805,47750,46613,46042,46096,46241,46917,46882,47381,48355,49403,49660,49705,50398,50830,51049,51594,52404,53257,53965,54654,53867,52552,50747
2017-06-05,47721,46086,45358,44981,45367,46586,49373,53466,59101,61903,62780,63015,60181,63449,64706,64940,65530,64716,63337,62976,62346,60187,58159,57047
2017-06-06,53383,51627,50400,49681,49663,49922,51456,53375,56642,58948,60180,60485,58370,60505,61087,60747,60530,59328,59122,59353,59457,58342,56981,55388
2017-06-07,51875,50189,49371,48963,49079,50183,53229,57639,63465,66040,66801,66591,63106,65952,67008,66512,66379,64803,63512,63010,62430,60660,58854,57961
2017-06-08,54114,52316,51259,50773,50854,51728,54349,57961,62605,64290,64495,64228,61039,64669,66084,66324,66753,65893,64901,64601,63999,61852,59539,58451
2017-06-09,54695,52874,51807,51178,51239,52036,54644,58291,62901,64744,65096,65060,61940,65534,67196,67241,67163,65987,64527,64051,63630,61487,59273,58535
2017-06-10,55025,52955,51717,51005,50751,51038,52365,53591,56293,57790,58457,58327,56366,58238,58759,58097,57320,56107,55834,56145,56699,55537,54139,53455
2017-06-11,50228,48312,47275,46430,46270,46494,47360,47667,48342,49518,50587,50836,50591,51367,51995,52193,52711,53239,53756,54470,55233,54330,52870,50992
2017-06-12,47961,46285,45365,45101,45519,46921,50224,54831,60939,63820,64517,64792,61729,65327,66895,66706,66808,65711,64626,64204,63572,61418,58977,57730
2017-06-13,53903,51906,51040,50626,50749,51690,54179,57992,62981,65274,65858,65809,62709,66441,68006,67796,67895,66783,65486,64882,63965,61700,59341,58229
2017-06-14,54527,52435,51647,51091,51175,52209,54873,58379,63269,65374,65917,65930,62813,66505,68074,67973,68179,66989,65316,64676,64228,62055,59668,58437
2017-06-15,54686,52987,51867,51307,51344,52239,54894,58624,63649,66079,66923,67259,64491,68258,70018,70047,70246,69108,67707,66898,65941,63428,60808,59463
2017-06-16,55516,53549,52466,51958,52078,52747,55366,59184,64305,66912,67962,68433,65884,69672,71136,71210,71332,69648,67502,66420,65590,63128,60450,59280
2017-06-17,55580,53589,52191,51395,51120,51286,52650,54015,56746,58564,60082,60461,58735,60801,61261,60846,60226,58950,58513,58701,58885,57596,55735,54759
2017-06-18,51439,49426,48165,47446,47143,47299,48090,48732,49660,51204,52667,53178,53357,54471,54942,55456,55760,56286,56824,57263,57785,56487,54673,52458
2017-06-19,49400,47583,46606,46124,46537,47696,51196,56125,63195,67281,68939,69610,66639,70393,72055,72119,72473,71471,69641,68498,67084,64271,61354,59740
2017-06-20,55601,53528,52594,51886,51773,52500,55604,59723,65702,69479,70946,71435,68730,72402,73961,73413,72867,71164,69581,68407,67142,64385,61381,59836
2017-06-21,55917,53803,52721,52208,52516,53108,55951,60082,65912,69255,70592,71129,68170,71966,73408,72961,72650,70601,68196,67405,66718,64432,61728,60297
2017-06-22,56291,54208,53204,52497,52448,53256,55999,59995,65840,68941,70226,70634,67733,71665,73057,72974,73196,71733,69890,69046,67956,65171,62169,60559
2017-06-23,56441,54192,53049,52380,52388,53246,56067,60009,66084,69867,71594,72370,69819,73655,75077,74910,74621,72347,69528,68623,67560,65008,62077,60801
2017-06-24,56765,54477,53059,52133,51851,51972,53375,55274,58469,60843,62548,63228,61530,63017,63296,62486,61427,60032,59608,59821,60074,58629,56570,55748
2017-06-25,52581,50613,49244,48450,48224,48158,49072,49735,51107,52871,54642,55501,55489,56196,56296,56174,56283,56747,57295,57729,58182,56884,55157,53181
2017-06-26,49995,48266,47191,46740,46908,48111,51965,57379,64642,68498,70205,70994,68134,71815,73186,72695,72316,70457,68596,67668,66398,63821,61083,59589
2017-06-27,55557,53625,52569,51912,51876,52638,55707,60122,66244,69645,70835,71417,68363,71904,73199,72953,73057,71469,69800,68904,67830,65110,62086,60450
2017-06-28,56380,54301,53037,52454,52371,53012,55887,60305,66475,69860,71356,71829,69004,72712,74442,74279,74254,72431,70057,69175,68223,65634,62520,60802
2017-06-29,56676,54566,53497,52733,52750,53294,56155,60794,67253,71164,72690,73040,69945,73551,74958,74700,74602,72966,71038,69908,68641,65869,62677,61007
2017-06-30,57068,54814,53534,52731,52795,53465,56308,60734,67049,70910,72550,73419,70723,74314,75413,74981,74470,72156,69892,69093,68090,65600,62587,60991
2017-07-01,57123,54810,53431,52571,52109,52196,53648,55816,59374,62150,63845,64385,62746,64063,64637,63957,63379,62071,61944,62250,62453,60803,58662,57464
2017-07-02,54118,51923,50570,49560,49180,49275,50279,51488,53382,56017,58187,58979,59281,60052,60037,59880,59967,60503,61079,61702,61902,60151,57893,55495
2017-07-03,52053,49958,48876,48463,48570,49646,53371,59501,67695,72597,74429,75156,72357,75840,77051,76543,76213,74657,72993,71999,70515,67700,64569,62800
2017-07-04,58545,56117,54922,54194,54085,54863,58059,63069,70144,74443,75960,76475,73565,77001,78325,77901,77779,76223,74298,73008,71476,68431,65033,62964
2017-07-05,58471,56065,54701,53968,53705,54661,57768,62635,69696,73854,75537,76395,73242,77037,78494,78322,78454,76677,74363,73166,72118,69275,65733,63528
2017-07-06,58929,56498,55055,54187,54116,54873,57997,63041,70511,75310,77440,78418,75595,79221,80673,80055,79725,77533,75230,73956,72712,69763,66209,64214
2017-07-07,59776,57343,56106,55112,54967,55602,58805,63840,71124,75451,76901,77368,74433,77718,78640,77982,77936,76407,74550,73467,72241,69269,66153,64515
2017-07-08,60251,57637,55877,54945,54528,54592,56233,58621,62867,65982,67799,68187,66546,67845,67921,67158,66637,65391,65281,65624,65621,63748,61327,59980
2017-07-09,56419,54126,52424,51383,50916,50809,51488,52484,54485,57183,59606,60793,61469,62747,63130,63029,63098,63283,63714,64167,64400,62509,59931,57067
2017-07-10,53340,51108,49899,49323,49675,50796,55046,61600,70469,75781,77531,77586,74436,77541,78441,77770,77785,76401,74766,73799,72350,69350,66012,64024
2017-07-11,59631,57088,55439,54587,54624,55303,58455,63471,70494,74958,76778,77414,74664,78137,79685,79639,79680,78420,76602,75368,73950,70823,67169,65081
2017-07-12,60271,57613,56164,55295,55211,55927,59308,64418,71766,76237,77944,78636,75710,79112,80087,79638,79931,79003,76742,75411,74255,71488,67659,65434
2017-07-13,60490,57857,56300,55329,55223,55899,58988,64232,71657,76239,77953,78888,76018,79806,81285,81313,81830,80701,78913,77679,76227,73058,69087,66663
2017-07-14,61774,59064,57508,56446,56288,56895,59964,65395,73052,78058,80227,81194,78365,82047,83214,82845,82217,79472,76396,75125,73964,71130,67760,65796
2017-07-15,61431,58465,56768,55572,55087,55002,56576,58906,62982,66349,68790,69532,67658,68941,69060,68073,67102,65366,65231,65677,65857,64168,61688,60485
2017-07-16,56694,54296,52727,51763,51446,51255,52294,53325,55366,58162,60198,61228,61520,62308,62590,62817,63108,63403,64039,64715,65320,63637,61322,58440
2017-07-17,54518,52195,50908,50274,50625,51912,55869,62339,71279,76982,79309,79772,76622,79864,81042,80387,79988,77833,75479,74219,72601,69450,65998,63884
2017-07-18,59460,57062,55744,54945,55020,55565,58941,64468,71864,76279,77987,78397,75473,78989,80451,80148,80430,79324,77581,76347,75029,71712,67721,65322
2017-07-19,60756,58078,56477,55741,55750,56315,59605,65186,72912,77437,79318,80118,77132,80758,82535,82502,82682,81175,78971,77932,76651,73551,69449,67012
2017-07-20,62010,59240,57632,56679,56528,57157,60258,65910,73933,78751,80991,81859,79228,83023,84558,84197,84492,83680,81813,81226,79744,76284,72031,69181
2017-07-21,63843,60737,58992,57940,57808,58296,61486,67114,75291,80629,82710,83945,81125,83504,84319,84255,84586,83627,82224,81270,80248,76908,72942,70254
2017-07-22,65106,61959,59956,58459,57810,57603,59228,62261,67365,71341,74002,74967,73372,75149,75408,74564,73518,71727,71296,71544,71697,69341,66142,64135
2017-07-23,59775,56924,55132,53946,53389,53221,54378,55908,58460,61583,64105,64986,65136,66078,66034,65972,66130,66456,67214,68037,68319,66460,63701,60708
2017-07-24,56629,53936,52578,51848,52064,53220,57094,63759,73358,79091,81473,82052,78874,81604,81736,80739,80386,80072,78655,78187,76685,73476,69734,67142
2017-07-25,62463,59764,57818,56845,56542,57315,60505,65954,73969,79201,81357,82059,78667,81935,83321,82957,83032,81650,79570,78225,76710,73113,69052,66221
2017-07-26,61426,58602,56912,55888,55615,56173,59093,63877,71156,75876,77855,78408,75525,79063,80548,80463,80610,78891,76496,75367,74074,71060,67305,64829
2017-07-27,60322,57476,55869,54978,54769,55269,57953,62392,69176,73515,75623,76371,73805,77433,79051,78953,79180,78020,76274,75443,73987,71014,67260,65095
2017-07-28,60586,57952,56457,55473,55306,55856,58709,63381,70195,74576,76583,77211,74688,77763,78700,78111,77683,76151,74087,73303,72308,69598,66334,64486
